scenario_id,target_name,pair_type,component_i,component_j,family_i,family_j,batch_i,batch_j,proxy_score,gate,attention,pair_strength,target_true
train_1,oxidation,ao_ao,Антиоксидант_5,Антиоксидант_6,Антиоксидант,Антиоксидант,32,13799.21,0.17785543203353882,0.27147582173347473,0.5276522636413574,1.2416185140609741,98.04
train_1,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_8,Базовое,Противоизносная,0204.22,0186.22,0.023595737293362617,0.0453793965280056,0.411732017993927,1.2628744840621948,98.04
train_1,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,0174.22,0186.22,0.05296866223216057,0.9875096678733826,0.009386985562741756,5.71414852142334,98.04
train_1,oxidation,zddp_detergent,Детергент_4,Противоизносная_присадка_8,Детергент,Противоизносная,nan,0186.22,0.12469112873077393,0.9073541760444641,0.051228735595941544,2.682533025741577,98.04
train_2,oxidation,ao_ao,Антиоксидант_14,Антиоксидант_15,Антиоксидант,Антиоксидант,19776.19,13775.21,0.2736603915691376,0.6066291928291321,0.5082919001579285,0.8875145316123962,112.37
train_2,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_8,Базовое,Противоизносная,0204.22,0186.22,0.021024687215685844,0.03920383378863335,0.4136630594730377,1.2964454889297485,112.37
train_2,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,0174.22,0186.22,0.07021066546440125,0.9863296151161194,0.01229208242148161,5.791026592254639,112.37
train_2,oxidation,zddp_detergent,Детергент_4,Противоизносная_присадка_8,Детергент,Противоизносная,nan,0186.22,0.16114862263202667,0.8926852345466614,0.06575299054384232,2.7454450130462646,112.37
train_3,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.06129755452275276,0.4180017411708832,0.13421116769313812,1.0926382541656494,36.33
train_3,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,0766.24,01296.23,0.012835961766541004,0.1368972659111023,0.09616611152887344,0.9750156402587891,36.33
train_3,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,0766.24,01296.23,0.014862660318613052,0.1472226083278656,0.11263317614793777,0.8963047862052917,36.33
train_3,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_1,Базовое,Противоизносная,0407.24,01296.23,0.02567414380609989,0.0785638839006424,0.3935253918170929,0.8304247260093689,36.33
train_3,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_1,Базовое,Противоизносная,0886.24,01296.23,0.006372743286192417,0.15383602678775787,0.053262725472450256,0.7777588963508606,36.33
train_3,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_1,Базовое,Противоизносная,0767.24,01296.23,0.012763324193656445,0.18767058849334717,0.0793691873550415,0.8568714261054993,36.33
train_3,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_1,Детергент,Противоизносная,03203.23,01296.23,0.0036488384939730167,0.7872303128242493,0.003918997943401337,1.182708740234375,36.33
train_3,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_1,Детергент,Противоизносная,01297.23,01296.23,0.0012745475396513939,0.25580015778541565,0.007008688058704138,0.7109163403511047,36.33
train_3,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_1,Дисперсант,Противоизносная,03067.22,01296.23,0.016998467966914177,0.1317846029996872,0.11990461498498917,1.07574462890625,36.33
train_4,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.09228722006082535,0.41824468970298767,0.20188233256340027,1.0929814577102661,37.95
train_4,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_17,Базовое,Противоизносная,0766.24,01077.24 Arkema,0.011700514703989029,0.1270839422941208,0.132515087723732,0.6947826147079468,37.95
train_4,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_17,Базовое,Противоизносная,0766.24,01077.24 Arkema,0.01099434494972229,0.12573513388633728,0.12981046736240387,0.6736013889312744,37.95
train_4,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_17,Базовое,Противоизносная,0407.24,01077.24 Arkema,0.010286182165145874,0.04586908221244812,0.2307737171649933,0.9717349410057068,37.95
train_4,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_17,Базовое,Противоизносная,0886.24,01077.24 Arkema,0.005272241774946451,0.14932599663734436,0.0657287985086441,0.5371606349945068,37.95
train_4,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_17,Базовое,Противоизносная,0767.24,01077.24 Arkema,0.005681999027729034,0.1486319899559021,0.0554584264755249,0.6893207430839539,37.95
train_4,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_17,Детергент,Противоизносная,03203.23,01077.24 Arkema,0.00427593570202589,0.7775397896766663,0.0036909340415149927,1.4899519681930542,37.95
train_4,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_17,Детергент,Противоизносная,01297.23,01077.24 Arkema,0.002915886929258704,0.3211664855480194,0.011143377982079983,0.8147485256195068,37.95
train_4,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_17,Дисперсант,Противоизносная,03067.22,01077.24 Arkema,0.020476168021559715,0.14996959269046783,0.1689969003200531,0.8079169988632202,37.95
train_5,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.08694557100534439,0.41818323731422424,0.19024263322353363,1.0928813219070435,34.9
train_5,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_17,Базовое,Противоизносная,0766.24,01078.24 Celanese,0.01215794961899519,0.1356404423713684,0.13057255744934082,0.6864663362503052,34.9
train_5,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_17,Базовое,Противоизносная,0766.24,01078.24 Celanese,0.011235636658966541,0.13299545645713806,0.12695127725601196,0.665462851524353,34.9
train_5,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_17,Базовое,Противоизносная,0407.24,01078.24 Celanese,0.010292419232428074,0.04166024178266525,0.258004754781723,0.9575644135475159,34.9
train_5,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_17,Базовое,Противоизносная,0886.24,01078.24 Celanese,0.005555077455937862,0.16140753030776978,0.06465098261833191,0.5323425531387329,34.9
train_5,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_17,Базовое,Противоизносная,0767.24,01078.24 Celanese,0.005429884418845177,0.15406382083892822,0.05166091024875641,0.6822254061698914,34.9
train_5,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_17,Детергент,Противоизносная,03203.23,01078.24 Celanese,0.0040842997841537,0.7873231172561646,0.0034352929797023535,1.5100830793380737,34.9
train_5,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_17,Детергент,Противоизносная,01297.23,01078.24 Celanese,0.003396915039047599,0.3548540472984314,0.011185862123966217,0.8557865619659424,34.9
train_5,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_17,Дисперсант,Противоизносная,03067.22,01078.24 Celanese,0.02036566287279129,0.15665140748023987,0.163295716047287,0.7961400151252747,34.9
train_6,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.05817188322544098,0.4183754324913025,0.12718473374843597,1.0932310819625854,32.12
train_6,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_27,Базовое,Противоизносная,0766.24,01363.24,0.04453666880726814,0.309451162815094,0.17222782969474792,0.8356459140777588,32.12
train_6,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_27,Базовое,Противоизносная,0766.24,01363.24,0.027776634320616722,0.2714357078075409,0.13165023922920227,0.7773041725158691,32.12
train_6,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_27,Базовое,Противоизносная,0407.24,01363.24,0.00865437276661396,0.04602399095892906,0.18986091017723083,0.9904117584228516,32.12
train_6,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_27,Базовое,Противоизносная,0886.24,01363.24,0.017134444788098335,0.34660783410072327,0.07363954186439514,0.6713060736656189,32.12
train_6,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_27,Базовое,Противоизносная,0767.24,01363.24,0.011655301786959171,0.3265208899974823,0.041602980345487595,0.8580015897750854,32.12
train_6,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_27,Детергент,Противоизносная,03203.23,01363.24,0.004453178960829973,0.930261492729187,0.0016041954513639212,2.9840619564056396,32.12
train_6,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_27,Детергент,Противоизносная,01297.23,01363.24,0.01767096295952797,0.7395491600036621,0.012783707119524479,1.8691164255142212,32.12
train_6,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_27,Дисперсант,Противоизносная,03067.22,01363.24,0.07545457780361176,0.35532963275909424,0.24944594502449036,0.8512903451919556,32.12
train_7,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.033747218549251556,0.4177720248699188,0.07394489645957947,1.0924220085144043,36.52
train_7,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_18,Базовое,Противоизносная,0766.24,01872.24,0.02321757934987545,0.16634809970855713,0.1959991455078125,0.7121064066886902,36.52
train_7,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_18,Базовое,Противоизносная,0766.24,01872.24,0.014667639508843422,0.1702868640422821,0.13575629889965057,0.63448166847229,36.52
train_7,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_18,Базовое,Противоизносная,0407.24,01872.24,0.016442006453871727,0.11720602959394455,0.1703203022480011,0.8236418962478638,36.52
train_7,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_18,Базовое,Противоизносная,0886.24,01872.24,0.012947894632816315,0.18835464119911194,0.10237554460763931,0.6714699864387512,36.52
train_7,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_18,Базовое,Противоизносная,0767.24,01872.24,0.011770431883633137,0.23216967284679413,0.07434182614088058,0.6819517612457275,36.52
train_7,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_18,Детергент,Противоизносная,03203.23,01872.24,0.002008122391998768,0.671823263168335,0.005548608489334583,0.538705050945282,36.52
train_7,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_18,Детергент,Противоизносная,01297.23,01872.24,0.008850976824760437,0.34341028332710266,0.03037407249212265,0.8485449552536011,36.52
train_7,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_18,Дисперсант,Противоизносная,03067.22,01872.24,0.04195128753781319,0.2189083844423294,0.21133923530578613,0.906781792640686,36.52
train_8,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.040661413222551346,0.41764238476753235,0.08912954479455948,1.0923359394073486,34.19
train_8,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_26,Базовое,Противоизносная,0766.24,COMP-2024-0017-M,0.12115328013896942,0.40770918130874634,0.26491791009902954,1.121691346168518,34.19
train_8,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_26,Базовое,Противоизносная,0766.24,COMP-2024-0017-M,0.03912912681698799,0.33227622509002686,0.1480305790901184,0.7955169677734375,34.19
train_8,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_26,Базовое,Противоизносная,0407.24,COMP-2024-0017-M,0.006735756061971188,0.04900849983096123,0.12398973852396011,1.1084834337234497,34.19
train_8,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_26,Базовое,Противоизносная,0886.24,COMP-2024-0017-M,0.05994125455617905,0.49834325909614563,0.11460987478494644,1.0494824647903442,34.19
train_8,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_26,Базовое,Противоизносная,0767.24,COMP-2024-0017-M,0.012836568988859653,0.3522317707538605,0.04400982707738876,0.8280770778656006,34.19
train_8,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_26,Детергент,Противоизносная,03203.23,COMP-2024-0017-M,0.004526480566710234,0.9483429193496704,0.002326236106455326,2.051830291748047,34.19
train_8,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_26,Детергент,Противоизносная,01297.23,COMP-2024-0017-M,0.06246555969119072,0.8398228287696838,0.03275216370820999,2.2709782123565674,34.19
train_8,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_26,Дисперсант,Противоизносная,03067.22,COMP-2024-0017-M,0.07073363661766052,0.39466363191604614,0.18023407459259033,0.9944019913673401,34.19
train_9,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.055787667632102966,0.41752079129219055,0.12232862412929535,1.0922750234603882,33.87
train_9,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_25,Базовое,Противоизносная,0766.24,COMP-2024-0018-M,0.010949281975626945,0.12684942781925201,0.07569289952516556,1.1403599977493286,33.87
train_9,oxidation,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_25,Базовое,Противоизносная,0766.24,COMP-2024-0018-M,0.012866438366472721,0.1565563678741455,0.07547517865896225,1.0888886451721191,33.87
train_9,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_25,Базовое,Противоизносная,0407.24,COMP-2024-0018-M,0.06009891256690025,0.20120970904827118,0.39360368251800537,0.7588545083999634,33.87
train_9,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_25,Базовое,Противоизносная,0886.24,COMP-2024-0018-M,0.006467952858656645,0.14275313913822174,0.04149448499083519,1.0919198989868164,33.87
train_9,oxidation,antiwear_ca_mg,Базовое_масло_5,Противоизносная_присадка_25,Базовое,Противоизносная,0767.24,COMP-2024-0018-M,0.013776392675936222,0.17064239084720612,0.07721118628978729,1.0456067323684692,33.87
train_9,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_25,Детергент,Противоизносная,03203.23,COMP-2024-0018-M,0.0037455488927662373,0.6526603698730469,0.006250991486012936,0.9180774092674255,33.87
train_9,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_25,Детергент,Противоизносная,01297.23,COMP-2024-0018-M,0.002081921324133873,0.22833746671676636,0.010189308784902096,0.8948338627815247,33.87
train_9,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_25,Дисперсант,Противоизносная,03067.22,COMP-2024-0018-M,0.065672867000103,0.24414439499378204,0.1977536827325821,1.3602372407913208,33.87
train_10,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_3,Антиоксидант,Антиоксидант,01028.23,с ЦП 28.02.2024г,0.2314077466726303,0.41791507601737976,0.5068158507347107,1.0925458669662476,85.04
train_10,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_29,Детергент,Противоизносная,03052.24,03073.24,0.005831854417920113,0.42337703704833984,0.020087001845240593,0.6857475638389587,85.04
train_10,oxidation,zddp_detergent,Детергент_2,Противоизносная_присадка_29,Детергент,Противоизносная,01297.23,03073.24,0.002927548950538039,0.11178634315729141,0.030842293053865433,0.8491194248199463,85.04
train_10,oxidation,antiwear_ca_mg,Дисперсант_1,Противоизносная_присадка_29,Дисперсант,Противоизносная,03067.22,03073.24,0.045244310051202774,0.08097538352012634,0.4422548711299896,1.2633925676345825,85.04
train_11,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_2,Детергент,Противоизносная,03052.24,от 28.12.24,0.48189064860343933,0.5363571047782898,1.0,0.8984511494636536,6.53
train_12,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_22,Детергент,Противоизносная,03052.24,скай кемикалс,6.221158981323242,0.9904819130897522,1.0,6.280941486358643,83.37
train_13,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_23,Детергент,Противоизносная,03052.24,048,0.8875336647033691,0.6412268877029419,1.0,1.3841179609298706,8.14
train_14,oxidation,ao_ao,Антиоксидант_7,Антиоксидант_8,Антиоксидант,Антиоксидант,п.EQ2023082507,COMP-2024-0009-M,1.5982304811477661,0.8268920183181763,0.7823188304901123,2.4706249237060547,76.38
train_14,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_2,Детергент,Противоизносная,0269.25,01026.23,0.03679809346795082,0.8212682604789734,0.03887379541993141,1.1526124477386475,76.38
train_14,oxidation,zddp_detergent,Детергент_3,Противоизносная_присадка_2,Детергент,Противоизносная,48670.24,01026.23,0.01267955545336008,0.3609783351421356,0.061548542231321335,0.5706963539123535,76.38
train_14,oxidation,zn_dispersant,Детергент_7,Дисперсант_3,Детергент,Дисперсант,03229.24,01030.23,0.00634350161999464,0.22505687177181244,0.045495569705963135,0.6195375919342041,76.38
train_14,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_2,Детергент,Противоизносная,03229.24,01026.23,0.0015647134277969599,0.19061553478240967,0.012494123540818691,0.6570080518722534,76.38
train_14,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_2,Дисперсант,Противоизносная,01030.23,01026.23,0.019642554223537445,0.4768713712692261,0.059269171208143234,0.6949728727340698,76.38
train_15,oxidation,ao_ao,Антиоксидант_13,Антиоксидант_7,Антиоксидант,Антиоксидант,02993.24,п.EQ2023082507,0.1107255220413208,0.22534485161304474,0.6667553782463074,0.7369424104690552,60.24
train_15,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_2,Детергент,Противоизносная,0269.25,01026.23,0.05742524191737175,0.7938029766082764,0.05949367210268974,1.215960144996643,60.24
train_15,oxidation,zddp_detergent,Детергент_3,Противоизносная_присадка_2,Детергент,Противоизносная,48670.24,01026.23,0.019189298152923584,0.32607969641685486,0.0932803601026535,0.6308776140213013,60.24
train_15,oxidation,zn_dispersant,Детергент_7,Дисперсант_3,Детергент,Дисперсант,03229.24,01030.23,0.009202048182487488,0.20168611407279968,0.07056251168251038,0.6465981602668762,60.24
train_15,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_2,Детергент,Противоизносная,03229.24,01026.23,0.0022737786639481783,0.1707090139389038,0.019294047728180885,0.6903485059738159,60.24
train_15,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_2,Дисперсант,Противоизносная,01030.23,01026.23,0.029144413769245148,0.4395608901977539,0.09061399847269058,0.7317134141921997,60.24
train_16,oxidation,ao_ao,Антиоксидант_13,Антиоксидант_7,Антиоксидант,Антиоксидант,02993.24,п.EQ2023082507,0.1065823882818222,0.2202511727809906,0.659217357635498,0.7340718507766724,68.26
train_16,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_2,Детергент,Противоизносная,0269.25,01026.23,0.058724213391542435,0.7938029766082764,0.06083943322300911,1.215960144996643,68.26
train_16,oxidation,zddp_detergent,Детергент_3,Противоизносная_присадка_2,Детергент,Противоизносная,48670.24,01026.23,0.019623365253210068,0.32607969641685486,0.09539038687944412,0.6308776140213013,68.26
train_16,oxidation,zn_dispersant,Детергент_7,Дисперсант_3,Детергент,Дисперсант,03229.24,01030.23,0.009410200640559196,0.20168611407279968,0.07215864956378937,0.6465981602668762,68.26
train_16,oxidation,zddp_detergent,Детергент_7,Противоизносная_присадка_2,Детергент,Противоизносная,03229.24,01026.23,0.0023252118844538927,0.1707090139389038,0.01973048225045204,0.6903485059738159,68.26
train_16,oxidation,zn_dispersant,Дисперсант_3,Противоизносная_присадка_2,Дисперсант,Противоизносная,01030.23,01026.23,0.029803669080138206,0.4395608901977539,0.0926637053489685,0.7317134141921997,68.26
train_17,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,01558.25,Квадрат плюс ДТФ-22,5.067931175231934,0.9875661134719849,1.0,5.131738662719727,76.37
train_18,oxidation,ao_ao,Антиоксидант_11,Антиоксидант_7,Антиоксидант,Антиоксидант,2023101602 (НИЦ),п.EQ2023082507,0.16062955558300018,0.25174033641815186,0.6559593677520752,0.9727376103401184,39.15
train_18,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_11,Детергент,Противоизносная,01777.25,0242.25,0.02250494435429573,0.5952983498573303,0.04495145380496979,0.8410068154335022,39.15
train_18,oxidation,zddp_detergent,Детергент_9,Противоизносная_присадка_11,Детергент,Противоизносная,01020.25,0242.25,0.0891042947769165,0.38821130990982056,0.2990891635417938,0.7674140930175781,39.15
train_19,oxidation,ao_ao,Антиоксидант_11,Антиоксидант_7,Антиоксидант,Антиоксидант,2023101602 (НИЦ),п.EQ2023082507,0.2051229476928711,0.25169476866722107,0.8380538821220398,0.9724518656730652,39.27
train_19,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_18,Детергент,Противоизносная,01777.25,02125.25 (№1),0.017666000872850418,0.6999670267105103,0.03531146049499512,0.7147349119186401,39.27
train_19,oxidation,zddp_detergent,Детергент_9,Противоизносная_присадка_18,Детергент,Противоизносная,01020.25,02125.25 (№1),0.02382705733180046,0.25232672691345215,0.12663467228412628,0.745683491230011,39.27
train_20,oxidation,ao_ao,Антиоксидант_5,Антиоксидант_6,Антиоксидант,Антиоксидант,32,13799.21,0.04692449793219566,0.23018145561218262,0.20434242486953735,0.9976329207420349,97.66
train_20,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_8,Базовое,Противоизносная,01009.22,0186.22,0.011330367997288704,0.04720122739672661,0.19469724595546722,1.2329086065292358,97.66
train_20,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_8,Базовое,Противоизносная,0415.22,0186.22,1.654723882675171,0.9232614040374756,0.5313464403152466,3.3730523586273193,97.66
train_20,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,0174.22,0186.22,0.022064397111535072,0.9879810214042664,0.003913477528840303,5.706641674041748,97.66
train_20,oxidation,zddp_detergent,Детергент_4,Противоизносная_присадка_8,Детергент,Противоизносная,0338.22,0186.22,0.19252954423427582,0.9260018467903137,0.06570038944482803,3.164591073989868,97.66
train_21,oxidation,ao_ao,Антиоксидант_5,Антиоксидант_6,Антиоксидант,Антиоксидант,32,13799.21,0.04001912847161293,0.23018145561218262,0.1742715686559677,0.9976329207420349,66.79
train_21,oxidation,ao_mo,Антиоксидант_5,Соединение_молибдена_2,Антиоксидант,Соединение,32,01762.22,0.0132529865950346,0.11017117649316788,0.10727986693382263,1.1213147640228271,66.79
train_21,oxidation,ao_mo,Антиоксидант_6,Соединение_молибдена_2,Антиоксидант,Соединение,13799.21,01762.22,0.04133492335677147,0.1554836928844452,0.1759106069803238,1.5112637281417847,66.79
train_21,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_8,Базовое,Противоизносная,01009.22,0186.22,0.009662999771535397,0.04720122739672661,0.16604575514793396,1.2329086065292358,66.79
train_21,oxidation,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_8,Базовое,Противоизносная,0415.22,0186.22,0.8963158130645752,0.9005039930343628,0.3424590528011322,2.9064762592315674,66.79
train_21,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,0174.22,0186.22,0.01017096545547247,0.9848778247833252,0.0020902580581605434,4.940602779388428,66.79
train_21,oxidation,zddp_detergent,Детергент_4,Противоизносная_присадка_8,Детергент,Противоизносная,0338.22,0186.22,0.06993434578180313,0.8812395334243774,0.03194291517138481,2.484402894973755,66.79
train_22,oxidation,ao_ao,Антиоксидант_5,Антиоксидант_6,Антиоксидант,Антиоксидант,32,13799.21,0.0343368798494339,0.25312015414237976,0.1536673605442047,0.8827799558639526,70.21
train_22,oxidation,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,0.030793266370892525,0.09658575803041458,0.333534836769104,0.9558757543563843,70.21
train_22,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.007638395763933659,0.04997668042778969,0.1544542759656906,0.9895433187484741,70.21
train_22,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.004644913598895073,0.04918063431978226,0.09554892778396606,0.9884567856788635,70.21
train_22,oxidation,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,094.22 (D-2022-0022),02028.22,0.013420960865914822,0.058846697211265564,0.24926531314849854,0.9149548411369324,70.21
train_22,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_10,Детергент,Противоизносная,0174.22,02028.22,0.0026208774652332067,0.8722267746925354,0.0019439037423580885,1.5457617044448853,70.21
train_22,oxidation,zddp_detergent,Детергент_17,Противоизносная_присадка_10,Детергент,Противоизносная,03133.22,02028.22,0.007595954462885857,0.5143530964851379,0.011585323140025139,1.2747142314910889,70.21
train_23,oxidation,ao_ao,Антиоксидант_1,Антиоксидант_4,Антиоксидант,Антиоксидант,02717.22,01050.22,0.026315823197364807,0.25943976640701294,0.11161317676305771,0.9087929725646973,65.94
train_23,oxidation,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,0.031341083347797394,0.0892932191491127,0.35500338673591614,0.9886965751647949,65.94
train_23,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.004416025709360838,0.04780557379126549,0.09132310003042221,1.0115151405334473,65.94
train_23,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.004476285073906183,0.04758791625499725,0.09300251305103302,1.0114079713821411,65.94
train_23,oxidation,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,02595.22,02028.22,0.01455308310687542,0.055654726922512054,0.27180585265159607,0.9620422720909119,65.94
train_23,oxidation,zddp_detergent,Детергент_1,Противоизносная_присадка_10,Детергент,Противоизносная,0174.22,02028.22,0.0030465812887996435,0.8598639369010925,0.0022019916214048862,1.6090420484542847,65.94
train_23,oxidation,zddp_detergent,Детергент_21,Противоизносная_присадка_10,Детергент,Противоизносная,03008.22,02028.22,0.028668729588389397,0.37594857811927795,0.07504991441965103,1.0160844326019287,65.94
train_24,oxidation,ao_ao,Антиоксидант_5,Антиоксидант_6,Антиоксидант,Антиоксидант,32,13799.21,0.027474554255604744,0.2527405619621277,0.12313369661569595,0.8828334808349609,64.96
train_24,oxidation,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,0.024670448154211044,0.09638327360153198,0.2674272358417511,0.9571273326873779,64.96
train_24,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.006120338570326567,0.04985886812210083,0.1239570677280426,0.990288496017456,64.96
train_24,oxidation,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.006434496957808733,0.05055414140224457,0.12849929928779602,0.9905059337615967,64.96
