scenario_id,target_name,pair_type,component_i,component_j,family_i,family_j,batch_i,batch_j,proxy_score,gate,attention,pair_strength,target_true
train_12,viscosity,zddp_detergent,Детергент_1,Противоизносная_присадка_22,Детергент,Противоизносная,03052.24,скай кемикалс,2.0573360919952393,0.7005326747894287,1.0,2.936816692352295,-31.67
train_51,viscosity,ao_ao,Антиоксидант_7,Антиоксидант_8,Антиоксидант,Антиоксидант,п.EQ2023082507,COMP-2024-0009-M,2.0550222396850586,0.6593513488769531,0.8754963278770447,3.5599615573883057,-8.49
train_68,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,П-23-035,2.015415906906128,0.659125030040741,0.7841105461120605,3.8995959758758545,-27.19
train_69,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,2.006237030029297,0.6575130224227905,0.7833474278450012,3.8951432704925537,-26.61
train_45,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_17,Базовое,Противоизносная,01941.23,02692.23,1.9768890142440796,0.8387089967727661,0.5744528770446777,4.103142261505127,-25.97
train_21,viscosity,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_8,Базовое,Противоизносная,0415.22,0186.22,1.9299054145812988,0.7025372385978699,0.8666947484016418,3.1695711612701416,-18.94
train_94,viscosity,zddp_detergent,Детергент_7,Противоизносная_присадка_5,Детергент,Противоизносная,03229.24,02975.22,1.9088528156280518,0.9275643229484558,0.6864287853240967,2.998008966445923,-13.31
train_44,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,01941.23,01296.23,1.8826661109924316,0.6853839755058289,0.6114361882209778,4.492501258850098,4.35
train_5,viscosity,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_17,Базовое,Противоизносная,0886.24,01078.24 Celanese,1.8487920761108398,0.8600091338157654,0.47430551052093506,4.532385349273682,-18.9
train_127,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.7848045825958252,0.648322582244873,0.7021239995956421,3.9208993911743164,30.3
train_131,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,03004.23,01296.23,1.7680330276489258,0.634471595287323,0.6113144159317017,4.558411598205566,0.2
train_76,viscosity,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_11,Дисперсант,Противоизносная,01025.23,0242.25,1.748459815979004,0.7684173583984375,0.4128776490688324,5.511085033416748,26.06
train_77,viscosity,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_11,Дисперсант,Противоизносная,01025.23,0242.25,1.7413372993469238,0.7682958245277405,0.41129422187805176,5.510637283325195,24.83
train_147,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.6968681812286377,0.647839367389679,0.6862719058990479,3.816669464111328,10.1
train_33,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,01936.22 (CCS 2700),02028.22,1.6925560235977173,0.8995777368545532,0.3639468848705292,5.169712066650391,-9.77
train_32,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,01936.22 (CCS 2700),02028.22,1.6925560235977173,0.8995777368545532,0.3639468848705292,5.169712066650391,-9.77
train_34,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,01936.22 (CCS 2700),02028.22,1.6925560235977173,0.8995777368545532,0.3639468848705292,5.169712066650391,-9.77
train_9,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_25,Базовое,Противоизносная,0766.24,COMP-2024-0018-M,1.6312836408615112,0.7619911432266235,0.43214794993400574,4.9538984298706055,-19.54
train_104,viscosity,zddp_detergent,Детергент_3,Противоизносная_присадка_5,Детергент,Противоизносная,48670.24,02975.22,1.6304973363876343,0.5580898523330688,0.5131636261940002,5.693248271942139,11.36
train_4,viscosity,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_17,Базовое,Противоизносная,0886.24,01077.24 Arkema,1.6031501293182373,0.8593771457672119,0.41917625069618225,4.450345516204834,-20.6
train_3,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,0766.24,01296.23,1.5598793029785156,0.691952645778656,0.48796340823173523,4.619844913482666,-20.3
train_24,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.5527528524398804,0.905143141746521,0.35485324263572693,4.834330081939697,-19.12
train_126,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.5500168800354004,0.5699463486671448,0.7022714018821716,3.872553825378418,37.1
train_123,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.529903531074524,0.5699463486671448,0.6931585669517517,3.872553825378418,5.77
train_165,viscosity,antiwear_ca_mg,Базовое_масло_9,Противоизносная_присадка_3,Базовое,Противоизносная,0768.24,041.25,1.4744338989257812,0.8568980097770691,0.5483220219612122,3.138054609298706,141.4
train_22,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.433221459388733,0.9045530557632446,0.3267878293991089,4.848567008972168,-9.85
train_25,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.4289759397506714,0.9052844047546387,0.32675430178642273,4.830794334411621,-11.39
train_41,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.4206198453903198,0.909315288066864,0.3297148048877716,4.738326072692871,-12.6
train_99,viscosity,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_21,Дисперсант,Противоизносная,01025.23,01578.24,1.3720446825027466,0.7245407700538635,0.37725886702537537,5.019563674926758,62.3
train_46,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,0766.24,01296.23,1.3647102117538452,0.700735867023468,0.42388033866882324,4.594548225402832,-23.35
train_76,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.3427836894989014,0.6481063365936279,0.5426596403121948,3.8179681301116943,26.06
train_77,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.336983323097229,0.6479641199111938,0.5405423641204834,3.8172032833099365,24.83
train_23,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.332000970840454,0.91009521484375,0.30981749296188354,4.724020481109619,-9.94
train_43,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.3081210851669312,0.9088876843452454,0.303194135427475,4.746974945068359,-7.86
train_42,viscosity,antiwear_ca_mg,Базовое_масло_10,Противоизносная_присадка_10,Базовое,Противоизносная,02597.22,02028.22,1.2992730140686035,0.9099264144897461,0.3020898401737213,4.7266998291015625,-4.77
train_93,viscosity,zn_dispersant,Дисперсант_2,Дисперсант_3,Дисперсант,Дисперсант,01025.23,01030.23,1.2988312244415283,0.6900685429573059,0.4529111683368683,4.155731201171875,-21.91
train_86,viscosity,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,1.2868685722351074,0.4146680235862732,0.9888364672660828,3.13840651512146,225.24
train_115,viscosity,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,1.2868685722351074,0.4146680235862732,0.9888364672660828,3.13840651512146,177.56
train_141,viscosity,zn_dispersant,Дисперсант_3,Противоизносная_присадка_7,Дисперсант,Противоизносная,01030.23,02359.22,1.2605925798416138,0.5156017541885376,0.43598219752311707,5.6077880859375,2.72
train_139,viscosity,zn_dispersant,Дисперсант_3,Противоизносная_присадка_7,Дисперсант,Противоизносная,01030.23,02359.22,1.2605924606323242,0.5156017541885376,0.4359821677207947,5.6077880859375,2.68
train_140,viscosity,zn_dispersant,Дисперсант_3,Противоизносная_присадка_7,Дисперсант,Противоизносная,01030.23,02359.22,1.2605924606323242,0.5156017541885376,0.4359821677207947,5.6077880859375,20.06
train_7,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_18,Базовое,Противоизносная,0766.24,01872.24,1.2499969005584717,0.8590524792671204,0.34833860397338867,4.177222728729248,-18.1
train_82,viscosity,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,1.2445502281188965,0.4332902133464813,0.9877061247825623,2.908076286315918,566.53
train_151,viscosity,antiwear_ca_mg,Базовое_масло_9,Противоизносная_присадка_3,Базовое,Противоизносная,0768.24,041.25,1.2260737419128418,0.5742231607437134,0.9998354911804199,2.135538101196289,-17.02
train_46,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_1,Базовое,Противоизносная,0766.24,01296.23,1.2194181680679321,0.6370083093643188,0.419466495513916,4.563628673553467,-23.35
train_49,viscosity,antiwear_ca_mg,Базовое_масло_3,Противоизносная_присадка_13,Базовое,Противоизносная,01600.22,образец,1.1880409717559814,0.83279949426651,0.3647461533546448,3.911111831665039,-19.33
train_124,viscosity,zn_dispersant,Дисперсант_3,Противоизносная_присадка_7,Дисперсант,Противоизносная,01030.23,02359.22,1.1573882102966309,0.4240022599697113,0.5146906971931458,5.303524017333984,9.99
train_41,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,02595.22,02028.22,1.099381446838379,0.7907302379608154,0.278912216424942,4.984854698181152,-12.6
train_61,viscosity,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_20,Базовое,Противоизносная,02596.22,02976.22,1.081243872642517,0.8615326285362244,0.345909059047699,3.6281898021698,-11.12
train_24,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,094.22 (D-2022-0022),02028.22,1.0801571607589722,0.7815533876419067,0.2736988961696625,5.049580097198486,-19.12
train_40,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_20,Базовое,Противоизносная,02595.22,02976.22,1.0624690055847168,0.8856649398803711,0.28781312704086304,4.168081760406494,0.71
train_22,viscosity,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,1.06064772605896,0.8620081543922424,0.2501913607120514,4.917988300323486,-9.85
train_84,viscosity,ao_mo,Антиоксидант_2,Соединение_молибдена_1,Антиоксидант,Соединение,01623.24,COMP-2023-0003-M,1.0370036363601685,0.3289510905742645,0.9877591729164124,3.1915221214294434,337.08
train_23,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,02595.22,02028.22,1.0329129695892334,0.7922823429107666,0.26200196146965027,4.975986957550049,-9.94
train_45,viscosity,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_17,Базовое,Противоизносная,02360.23,02692.23,1.0195841789245605,0.8202367424964905,0.3446276783943176,3.6068966388702393,-25.97
train_160,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_2,Базовое,Противоизносная,0766.24,01026.23,1.0163367986679077,0.2661598324775696,0.7374123334884644,5.17827033996582,48.52
train_79,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_28,Базовое,Противоизносная,0766.24,0784.24,1.0113120079040527,0.6713209748268127,0.3760645091533661,4.005830764770508,-21.6
train_72,viscosity,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_1,Дисперсант,Противоизносная,01025.23,0812.24,1.0074635744094849,0.5724818706512451,0.6953399777412415,2.5308732986450195,-25.32
train_42,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,02595.22,02028.22,1.0071706771850586,0.79194176197052,0.25549283623695374,4.97772741317749,-4.77
train_152,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_2,Базовое,Противоизносная,0766.24,01026.23,1.0060149431228638,0.2630022466182709,0.7368237376213074,5.1913628578186035,16.58
train_25,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,094.22 (D-2022-0022),02028.22,0.9947154521942139,0.7818180322647095,0.2520398795604706,5.04805326461792,-11.39
train_22,viscosity,antiwear_ca_mg,Базовое_масло_7,Противоизносная_присадка_10,Базовое,Противоизносная,094.22 (D-2022-0022),02028.22,0.9944378733634949,0.7804370522499084,0.2520032525062561,5.056309223175049,-9.85
train_25,viscosity,antiwear_ca_mg,Базовое_масло_2,Противоизносная_присадка_10,Базовое,Противоизносная,02596.22,02028.22,0.9909229874610901,0.8712433576583862,0.23653322458267212,4.80848503112793,-11.39
train_102,viscosity,ao_mo,Антиоксидант_3,Соединение_молибдена_1,Антиоксидант,Соединение,01194.25 для SL,COMP-2023-0003-M,0.9907076954841614,0.8944600820541382,0.2884839177131653,3.8393964767456055,552.67
train_70,viscosity,antiwear_ca_mg,Дисперсант_2,Противоизносная_присадка_1,Дисперсант,Противоизносная,01025.23,0812.24,0.9812577366828918,0.5724818706512451,0.677253007888794,2.5308732986450195,-25.66
train_79,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_28,Базовое,Противоизносная,0766.24,0784.24,0.9780246019363403,0.6808632016181946,0.35506463050842285,4.045596122741699,-21.6
train_17,viscosity,zddp_detergent,Детергент_1,Противоизносная_присадка_8,Детергент,Противоизносная,01558.25,Квадрат плюс ДТФ-22,0.9732101559638977,0.4081321656703949,1.0,2.3845465183258057,-35.6
train_128,viscosity,antiwear_ca_mg,Базовое_масло_1,Противоизносная_присадка_2,Базовое,Противоизносная,0248.24,01026.23,0.9698722958564758,0.567549467086792,0.35716700553894043,4.78453254699707,-23.02
