scenario_id,target_viscosity_delta_pct,temperature_c,time_h,biofuel_pct,catalyst_category,severity_exp,temperature_x_time,temperature_x_biofuel,severity_x_biofuel,severity_x_catalyst,regime_load,nl__temperature_centered,nl__temperature_centered_sq,nl__time_log1p,nl__biofuel_sq,nl__severity_log1p,nl__severity_sq_scaled,nl__regime_load_log1p,nl__catalyst_x_biofuel_sq,base_oil__kv40__wm,base_oil__kv100__wm,base_oil__ccs_m35__wm,base_oil__pour_point_c__max,catcount__base_oil__группа_по_api__1,textnum__base_oil__происхождение__origin_is_mineral__wm,base_oil_visc_ratio,nl__baseoil_visc_ratio_sq,nl__ccs_x_temp,family_total_dose__antiwear,antiwear__sulfur_pct__wm,antiwear__chain_length__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_secondary__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_mixed__wm,interaction__biofuel_x_zddp,antiwear_severity,nl__zddp_bio_log1p,nl__antiwear_x_biofuel,nl__antiwear_x_temp,nl__sulfur_x_chain,antioxidant__ionization_ev__wm
train_151,-17.02,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,16.291464921156926,3.5431420018551307,3074.2409274567226,-20.0,0.0,0.0,4.59802765811446,21.141858344785543,30742.409274567224,10.313,,,,,0.0,4709.651603478887,0.0,0.0,103.13000000000001,,
train_152,16.58,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,2283.356735905598,456.6713471811196,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.25,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,5.056282926291034,25.565997030702217,,25.852,16.58,20.0,0.0,0.0,129.26,11805.867667326303,4.869532453118255,129.26,258.52,331.59999999999997,6.512035903028269
train_153,10.77,150.0,168.0,7.0,2.0,168.0,25200.0,1050.0,1176.0,336.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.9799999999999999,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,5.056282926291034,25.565997030702217,,25.852,16.58,20.0,0.0,0.0,180.964,4343.136,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_154,29.31,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,1512.0,432.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.9799999999999999,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,5.056282926291034,25.565997030702217,,25.852,16.58,20.0,0.0,0.0,180.964,5584.032,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_155,36.3,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,17.5046569181658,3.461961518637981,,-19.0,0.0,0.0,5.056282926291034,25.565997030702217,,25.852,16.58,20.0,0.0,0.0,129.26,11805.867667326303,4.869532453118255,129.26,258.52,331.59999999999997,6.512035903028269
train_156,32.46,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,5.135405879448823,26.372393546677536,,25.852,16.58,20.0,0.0,0.0,180.964,4343.136,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_157,79.9,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,5.135405879448823,26.372393546677536,,25.852,16.58,20.0,0.0,0.0,180.964,5584.032,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_158,36.63,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,5.135405879448823,26.372393546677536,,25.852,16.58,20.0,0.0,0.0,180.964,4343.136,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_159,95.96,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,5.135405879448823,26.372393546677536,,25.852,16.58,20.0,0.0,0.0,180.964,5584.032,5.203808865313558,180.964,0.0,331.59999999999997,6.512035903028269
train_16,-31.38,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.11091589841517,4.700604476348923,,-18.0,0.0,0.0,5.5547996071126935,30.855798675179333,,93.926,16.58,20.0,0.0,0.0,0.0,42893.31295533384,0.0,0.0,939.26,331.59999999999997,6.954612806090563
train_160,48.52,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,2283.356735905598,456.6713471811196,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.25,20.36505536556833,3.965617488398812,,-19.0,0.0,0.0,5.135405879448823,26.372393546677536,,25.852,16.58,20.0,0.0,0.0,129.26,11805.867667326303,4.869532453118255,129.26,258.52,331.59999999999997,6.512035903028269
train_161,35.0,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,17.588686371362865,3.4943612438756126,,-19.0,0.0,0.0,5.033448216663246,25.335600949830415,,81.319,17.6,,1.0,0.0,406.595,37136.05728142147,6.010274034344969,406.595,813.19,,6.512035903028269
train_162,30.02,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,28.886521897285363,5.233685359230528,4047.0,-11.0,0.0,0.0,5.519346295118578,30.463183525439174,40470.0,60.489,,,,,0.0,27623.593119638743,0.0,0.0,604.89,,
train_163,-2.51,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,34.220956849309225,5.833354043619441,12225.179889715597,0.0,0.0,0.0,5.866428917809355,34.414988247709836,122251.79889715597,60.489,,,,,0.0,27623.593119638743,0.0,0.0,604.89,,
train_164,4.36,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,45.44516159484673,6.753293066044721,15037.92297870872,0.0,2.0,0.3563083074189249,6.729333548893817,45.28393001226785,150379.2297870872,60.489,,,,,0.0,27623.593119638743,0.0,0.0,604.89,,
train_165,141.4,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,1512.0,432.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.9799999999999999,20.89019852393287,3.927160344888763,,-20.0,0.0,0.0,5.3194157328263065,28.296183738640032,,10.313,,,,,72.191,2227.608,4.293072462588522,72.191,0.0,,
train_166,67.5,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,20.89019852393287,3.927160344888763,,-20.0,0.0,0.0,5.3194157328263065,28.296183738640032,,10.313,,,,,51.565000000000005,4709.651603478887,3.9620504990277943,51.565000000000005,103.13000000000001,,
train_167,-37.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,28.162431941094795,5.157663889497917,4420.0,-15.0,0.0,0.0,5.460307717693547,29.81496037190371,44200.0,31.092,,,,,0.0,14198.825526555367,0.0,0.0,310.91999999999996,,7.18
train_17,-35.6,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,28.162431941094795,5.157663889497917,4420.0,-15.0,0.0,0.0,5.460307717693547,29.81496037190371,44200.0,31.092,15.0,20.0,0.0,0.0,0.0,14198.825526555367,0.0,0.0,310.91999999999996,300.0,7.18
train_18,-18.1,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.654787349723453,4.644689621672941,200.0,-15.0,1.0,0.2442400891999602,5.738766100827817,32.93343636001051,2000.0,26.586,17.42,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.179999999999999
train_19,-17.2,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,25.60148039889393,4.504003406314834,200.0,-15.0,1.0,0.0996412847988268,5.684160976210497,32.30968600347427,2000.0,31.092,17.68,,0.0,0.0,0.0,14198.825526555367,0.0,0.0,310.91999999999996,,7.179999999999999
train_2,20.5,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,38.98779589651316,5.426050075214808,200.0,0.0,2.0,0.4743522966923695,7.185299685051231,51.62853156399731,2000.0,99.235,15.000000000000002,20.0,0.0,0.0,0.0,45317.7811375184,0.0,0.0,992.35,300.00000000000006,6.779999999999999
train_20,-17.51,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,17.992272724901262,3.680304200382944,1684.358753043526,-14.0,1.0,0.2371799888351515,4.88880042117962,23.90036955812603,16843.58753043526,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.199999999999999
train_21,-18.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,30.413966394407144,5.200363691423825,2866.0,-14.0,1.0,0.7866858171246626,5.848430648141842,34.2041410461248,28660.0,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.199999999999999
train_22,-9.85,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,52.24098399270671,6.986270703275039,19501.00389751049,-18.0,2.0,0.948928450777226,7.4776638655323024,55.915456885887494,195010.03897510492,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_23,-9.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,71.17386061254179,8.613972369143617,7646.276780054934,-18.0,2.0,0.8936770812258543,8.262606096520106,68.27065950625122,76462.76780054934,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.179999999999999
train_24,-19.12,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,47.04116074162272,6.558155536655894,20072.14259708738,-18.0,2.0,0.9624562000340194,7.172925448122223,51.450859484319395,200721.4259708738,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_25,-11.39,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,53.41726579782512,7.083117087598653,19340.761181360755,-18.0,2.0,0.9458682611233464,7.541491286562207,56.874090825293685,193407.61181360754,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_26,30.81,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,46.28280342769767,6.521923885573513,19084.77170937667,-16.0,3.0,0.9609375553054276,7.096495488099021,50.36024821260976,190847.7170937667,90.699,16.97,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,339.4,7.179999999999999
train_27,25.67,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,46.14432100862942,6.513593100714281,4211.0,-16.0,3.0,0.9609375553054276,7.084311269546332,50.18746616382117,42110.0,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.179999999999999
train_28,69.8,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,48.18263841919872,6.620525229020566,21280.10859362979,0.0,2.0,0.9294495195842152,7.277766756026215,52.965888955120334,212801.0859362979,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_29,53.13,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,45.17407513413145,6.37337462427805,21474.741690348383,0.0,2.0,0.9433929359144022,7.087936579477091,50.238844954689405,214747.41690348383,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_3,-20.3,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.63056659317455,4.679063410241282,532.4103360365935,-18.0,1.0,0.2748066950284135,5.905148994710833,34.87078464973437,5324.103360365935,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.179999999999999
train_30,68.02,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,50.33301032356911,6.797176230255718,21115.39330197821,0.0,2.0,0.9194834567540948,7.40498828021052,54.833851430055155,211153.9330197821,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_31,68.02,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,50.33301032356911,6.797176230255718,21115.39330197821,0.0,2.0,0.9194834567540948,7.40498828021052,54.833851430055155,211153.9330197821,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_32,-9.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,46.337632378042144,6.514530343227191,,-16.0,2.0,0.9294495195842152,7.112965929495885,50.59428431416926,,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_33,-9.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,46.337632378042144,6.514530343227191,,-16.0,2.0,0.9294495195842152,7.112965929495885,50.59428431416926,,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_34,-9.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,46.337632378042144,6.514530343227191,,-16.0,2.0,0.9294495195842152,7.112965929495885,50.59428431416926,,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.2
train_35,45.82,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,48.48729712180352,6.69315972713676,,-16.0,2.0,0.9194834567540948,7.244305992761016,52.47996931675318,,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_36,25.34,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,48.98372531068019,6.734411118448699,,-16.0,2.0,0.9171819655400132,7.273646418242996,52.90593221761917,,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.200000000000001
train_37,3.81,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,49.486383353007895,6.776180188104223,,-16.0,2.0,0.914851592096228,7.3029910627056,53.333678461957874,,85.332,16.875,17.4,0.0,0.5,0.0,38968.679397659296,0.0,0.0,853.3199999999999,293.625,7.2
train_38,-0.56,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,50.48898664424264,6.859279822612241,,-16.0,2.0,0.9481554209905716,7.360683329728157,54.179659080537995,,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_39,15.83,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,47.85812272404344,6.640693465949457,,-16.0,2.0,0.9551974018065564,7.206795942236869,51.937907753041806,,90.699,15.0,20.0,0.0,0.0,0.0,41419.63451798036,0.0,0.0,906.99,300.0,7.2
train_4,-20.6,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.2383389833222,4.476578348068664,532.4103360365935,-18.0,1.0,0.0653144048700636,5.861248691121924,34.354236219178475,5324.103360365935,38.465,17.6,6.0,1.0,0.0,0.0,17565.863369321767,0.0,0.0,384.65000000000003,105.60000000000001,7.179999999999999
train_40,0.71,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,44.00217546022028,6.32698580573337,19725.442704937315,-18.0,2.0,0.9451512862311636,6.954682183789082,48.36760427751327,197254.42704937316,26.586,15.97,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,7.179999999999999
train_41,-12.6,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,52.33655072320922,7.0293874282334965,19326.733711623147,-18.0,2.0,0.9456126949708008,7.44539282512723,55.43387432045603,193267.33711623147,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.179999999999999
train_42,-4.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,64.52934100985614,8.055038754744665,15704.532313020163,-18.0,2.0,0.9119964275461708,8.011052829739196,64.17696744087237,157045.32313020164,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.179999999999999
train_43,-7.86,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,60.3742203576197,7.655901510589837,17999.374647887325,-18.0,2.0,0.9277691965337592,7.885971400508294,62.18854492963474,179993.74647887325,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.179999999999999
train_44,4.35,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,28.23965474715982,4.874827640514222,4201.8670230737125,-16.0,1.0,0.3185594089006577,5.792954506219415,33.55832191112783,42018.67023073712,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,6.636185819070905
train_45,-25.97,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,20.63301882058514,4.028045974821194,4201.8670230737125,-16.0,1.0,0.229054714991679,5.122339454306016,26.238361485140054,42018.67023073712,27.784,17.6,6.000000000000001,1.0,0.0,0.0,12688.156710080226,0.0,0.0,277.84,105.60000000000002,7.179999999999999
train_46,-23.35,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.31936982147433,4.640267975356624,,-18.0,1.0,0.1936474972238831,5.887455200122299,34.662128733447105,,26.586,17.6,,1.0,0.0,0.0,12141.064436157243,0.0,0.0,265.86,,6.863937057237791
train_47,-12.23,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.17416939134003,4.976981882524907,3353.986198635487,-16.0,1.0,0.4940890615583849,5.459969522242688,29.811267183819048,33539.861986354874,47.162,,,,,0.0,21537.53407575596,0.0,0.0,471.62,,
train_48,5.59,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.131283304613746,4.873284654030046,3750.4308916168,-16.0,1.0,0.3740941193602408,5.36214999938574,28.752652615912492,37504.308916168,11.768,,,,,0.0,5374.108413627416,0.0,0.0,117.68,,
train_49,-19.33,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,26.333873439522307,4.893428786527167,3686.3458645961327,-16.0,1.0,0.3974042314018904,5.381476790267398,28.9602924441867,36863.45864596133,7.659,,,,,0.0,3497.645848060195,0.0,0.0,76.59,,
train_5,-18.9,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,27.51773233586408,4.662652838115698,532.4103360365935,-18.0,1.0,0.2578282162186212,5.90173304581362,34.8304529440485,5324.103360365935,51.239,17.6,6.0,1.0,0.0,0.0,23399.383158213383,0.0,0.0,512.39,105.60000000000001,7.179999999999999
train_50,-12.44,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,37.488928479403576,5.054152824062941,,-15.0,1.0,0.3948835331707149,7.417450517308836,55.01857217672512,,31.092,17.42,,1.0,0.0,0.0,14198.825526555367,0.0,0.0,310.91999999999996,,7.180000000000001
train_51,-8.49,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,34.51278784420031,4.937649955283973,,-15.0,1.0,0.3199753626869982,6.989719432676028,48.856177747528896,,61.862,17.42,,1.0,0.0,0.0,28250.60287931842,0.0,0.0,618.62,,7.179999999999999
train_52,-10.35,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.205379233122132,3.133536596023597,6189.3780860825855,-18.0,1.0,0.2483122132401136,4.852465821658981,23.546424550368574,61893.78086082586,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.199999999999999
train_53,-10.17,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,15.292295390454948,3.155640822191008,6131.009725185764,-18.0,1.0,0.2437247354256242,4.846019002833561,23.48390017582398,61310.097251857645,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.199999999999999
train_54,-9.59,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,14.887860878691582,3.052786391067315,6402.606862773679,-18.0,1.0,0.2650709891839888,4.876810549946958,23.783281140073953,64026.068627736786,92.118,17.8,14.8,0.0,1.0,0.0,42067.651159630375,0.0,0.0,921.18,263.44,7.199999999999999
