scenario_id,target_oxidation_acm,temperature_c,time_h,biofuel_pct,catalyst_category,severity_exp,temperature_x_time,temperature_x_biofuel,severity_x_biofuel,severity_x_catalyst,regime_load,nl__temperature_centered,nl__temperature_centered_sq,nl__time_log1p,nl__biofuel_sq,nl__severity_log1p,nl__severity_sq_scaled,nl__regime_load_log1p,nl__catalyst_x_biofuel_sq,textnum__antioxidant__тип_ао__ao_type_is_phenol__wm,textnum__antioxidant__тип_ао__ao_type_is_diphenylamine__wm,antioxidant__ionization_ev__wm,antioxidant__bde_xh_kcal__wm,antioxidant_balance,nl__phenol_x_severity,nl__dpa_x_severity,nl__antioxidant_energy,nl__antioxidant_balance_abs,detergent__tbn_astm__wm,nl__tbn_x_biofuel,interaction__biofuel_x_zddp,antiwear__sulfur_pct__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_secondary__wm,base_oil__ccs_m35__wm,base_oil__pour_point_c__max,base_oil_visc_ratio,nl__baseoil_visc_ratio_sq,nl__ccs_x_temp
train_150,17.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.5894071146245059,0.4105928853754941,7.179999999999999,357.9615019762846,0.1788142292490118,269.16534107370967,187.50600610740992,2570.1635841897228,0.1788142292490118,274.7907329080571,0.0,0.0,,,,-19.0,5.841892299263487,34.12770563619404,
train_151,19.11,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,377.7,0.0,0.0,,,3074.2409274567226,-20.0,4.59802765811446,21.141858344785543,30742.409274567224
train_152,38.8,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,2283.356735905598,456.6713471811196,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.25,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,152.0133956497778,760.066978248889,129.26,16.58,0.0,,-19.0,5.056282926291034,25.565997030702217,
train_153,45.93,150.0,168.0,7.0,2.0,168.0,25200.0,1050.0,1176.0,336.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.9799999999999999,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,152.0133956497778,1064.0937695484447,180.964,16.58,0.0,,-19.0,5.056282926291034,25.565997030702217,
train_154,75.09,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,1512.0,432.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.9799999999999999,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,152.0133956497778,1064.0937695484447,180.964,16.58,0.0,,-19.0,5.056282926291034,25.565997030702217,
train_155,61.83,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,152.0133956497778,760.066978248889,129.26,16.58,0.0,,-19.0,5.056282926291034,25.565997030702217,
train_156,45.2,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,150.41833370823025,1052.9283359576118,180.964,16.58,0.0,,-19.0,5.135405879448823,26.372393546677536,
train_157,52.89,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,150.41833370823025,1052.9283359576118,180.964,16.58,0.0,,-19.0,5.135405879448823,26.372393546677536,
train_158,47.24,150.0,168.0,7.0,1.0,168.0,25200.0,1050.0,1176.0,168.0,285.6,0.0,0.0,5.1298987149230735,0.48999999999999994,5.1298987149230735,0.028224000000000003,5.6580875153940715,0.48999999999999994,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,2.973576042278318,165.02642395772165,2422.9705739532324,0.9646002852109722,147.73673927170032,1034.1571749019022,180.964,16.58,0.0,,-19.0,5.135405879448823,26.372393546677536,
train_159,57.58,150.0,216.0,7.0,1.0,216.0,32400.0,1050.0,1512.0,216.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.48999999999999994,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,3.823169197214981,212.176830802785,2422.9705739532324,0.9646002852109722,147.73673927170032,1034.1571749019022,180.964,16.58,0.0,,-19.0,5.135405879448823,26.372393546677536,
train_16,68.26,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.489972160672689,0.510027839327311,6.954612806090563,365.33550707346177,-0.0200556786546219,223.75624669564087,232.91510048547872,2540.766996012687,0.02005567865462199,224.7751829280584,0.0,0.0,16.58,0.0,,-18.0,5.5547996071126935,30.855798675179333,
train_160,45.28,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,2283.356735905598,456.6713471811196,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.25,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,147.73673927170032,738.6836963585016,129.26,16.58,0.0,,-19.0,5.135405879448823,26.372393546677536,
train_161,42.16,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,-0.9646002852109722,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,152.0133956497778,760.066978248889,406.595,17.6,1.0,,-19.0,5.033448216663246,25.335600949830415,
train_162,70.33,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,410.9,0.0,0.0,,,4047.0,-11.0,5.519346295118578,30.463183525439174,40470.0
train_163,76.57,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,400.0,0.0,0.0,,,12225.179889715597,0.0,5.866428917809355,34.414988247709836,122251.79889715597
train_164,127.51,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,400.0,0.0,0.0,,,15037.92297870872,0.0,6.729333548893817,45.28393001226785,150379.2297870872
train_165,50.69,150.0,216.0,7.0,2.0,216.0,32400.0,1050.0,1512.0,432.0,367.2,0.0,0.0,5.37989735354046,0.48999999999999994,5.37989735354046,0.046655999999999996,5.908626268798978,0.9799999999999999,,,,,,,,,,400.0,2800.0,72.191,,,,-20.0,5.3194157328263065,28.296183738640032,
train_166,47.54,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,2283.356735905598,913.3426943622392,685.0070207716794,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,6.530887862034564,0.5,,,,,,,,,,400.0,2000.0,51.565000000000005,,,,-20.0,5.3194157328263065,28.296183738640032,
train_167,41.93,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.0,1.0,7.18,361.94,-1.0,0.0,456.6713471811196,2598.7291999999998,1.0,328.2,0.0,0.0,,,4420.0,-15.0,5.460307717693547,29.81496037190371,44200.0
train_17,76.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.0,1.0,7.18,361.94,-1.0,0.0,456.6713471811196,2598.7291999999998,1.0,328.2,0.0,0.0,15.0,0.0,4420.0,-15.0,5.460307717693547,29.81496037190371,44200.0
train_18,39.15,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,244.6042922797993,0.0,0.0,17.42,1.0,200.0,-15.0,5.738766100827817,32.93343636001051,2000.0
train_19,39.27,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,244.6042922797993,0.0,0.0,17.68,0.0,200.0,-15.0,5.684160976210497,32.30968600347427,2000.0
train_2,112.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.5,0.5,6.779999999999999,365.97,0.0,228.3356735905598,228.3356735905598,2481.2766,0.0,353.2432267355249,0.0,0.0,15.000000000000002,0.0,200.0,0.0,7.185299685051231,51.62853156399731,2000.0
train_20,97.66,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.199999999999999,362.92,1.0,456.6713471811196,0.0,2613.024,1.0,290.13946155450736,0.0,0.0,15.0,0.0,1684.358753043526,-14.0,4.88880042117962,23.90036955812603,16843.58753043526
train_21,66.79,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.199999999999999,362.92,1.0,456.6713471811196,0.0,2613.024,1.0,264.3997513817438,0.0,0.0,15.0,0.0,2866.0,-14.0,5.848430648141842,34.2041410461248,28660.0
train_22,70.21,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,248.91789855378,0.0,0.0,17.8,0.0,19501.00389751049,-18.0,7.4776638655323024,55.915456885887494,195010.03897510492
train_23,65.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,357.191473776736,0.0,0.0,17.8,0.0,7646.276780054934,-18.0,8.262606096520106,68.27065950625122,76462.76780054934
train_24,64.96,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,316.20480032661135,0.0,0.0,17.8,0.0,20072.14259708738,-18.0,7.172925448122223,51.450859484319395,200721.4259708738
train_25,24.69,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,372.1959630558444,0.0,0.0,17.8,0.0,19340.761181360755,-18.0,7.541491286562207,56.874090825293685,193407.61181360754
train_26,98.18,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,248.7152085002319,0.0,0.0,16.97,0.0,19084.77170937667,-16.0,7.096495488099021,50.36024821260976,190847.7170937667
train_27,97.77,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,248.7152085002319,0.0,0.0,15.0,0.0,4211.0,-16.0,7.084311269546332,50.18746616382117,42110.0
train_28,126.22,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,345.0920856220903,0.0,0.0,15.0,0.0,21280.10859362979,0.0,7.277766756026215,52.965888955120334,212801.0859362979
train_29,119.83,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,345.0920856220903,0.0,0.0,15.0,0.0,21474.741690348383,0.0,7.087936579477091,50.238844954689405,214747.41690348383
train_3,36.33,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,246.5773917443184,0.0,0.0,17.6,1.0,532.4103360365935,-18.0,5.905148994710833,34.87078464973437,5324.103360365935
train_30,116.66,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,15.0,0.0,21115.39330197821,0.0,7.40498828021052,54.833851430055155,211153.9330197821
train_31,116.66,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,15.0,0.0,21115.39330197821,0.0,7.40498828021052,54.833851430055155,211153.9330197821
train_32,60.23,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,17.8,0.0,,-16.0,7.112965929495885,50.59428431416926,
train_33,60.23,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,17.8,0.0,,-16.0,7.112965929495885,50.59428431416926,
train_34,60.23,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,17.8,0.0,,-16.0,7.112965929495885,50.59428431416926,
train_35,106.86,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,268.385619150468,0.0,0.0,15.0,0.0,,-16.0,7.244305992761016,52.47996931675318,
train_36,103.54,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.200000000000001,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,15.0,0.0,,-16.0,7.273646418242996,52.90593221761917,
train_37,89.11,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,270.89525962922966,0.0,0.0,16.875,0.0,,-16.0,7.3029910627056,53.333678461957874,
train_38,73.21,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,191.32206861475865,0.0,0.0,15.0,0.0,,-16.0,7.360683329728157,54.179659080537995,
train_39,96.16,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.2,362.92,1.0,456.6713471811196,0.0,2613.0240000000003,1.0,328.99994171725166,0.0,0.0,15.0,0.0,,-16.0,7.206795942236869,51.937907753041806,
train_4,37.95,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,246.5773917443184,0.0,0.0,17.6,1.0,532.4103360365935,-18.0,5.861248691121924,34.354236219178475,5324.103360365935
train_40,72.96,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,272.0298663606912,0.0,0.0,15.97,1.0,19725.442704937315,-18.0,6.954682183789082,48.36760427751327,197254.42704937316
train_41,65.25,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,248.7152085002319,0.0,0.0,17.8,0.0,19326.733711623147,-18.0,7.44539282512723,55.43387432045603,193267.33711623147
train_42,71.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,273.5773106948258,0.0,0.0,17.8,0.0,15704.532313020163,-18.0,8.011052829739196,64.17696744087237,157045.32313020164
train_43,70.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,301.24391418396266,0.0,0.0,17.8,0.0,17999.374647887325,-18.0,7.885971400508294,62.18854492963474,179993.74647887325
train_44,27.49,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,6.636185819070905,357.3420168014544,0.070403109522914,244.41121502634434,212.26013215477528,2371.3880244560087,0.07040310952291401,247.5504912088376,0.0,0.0,17.6,1.0,4201.8670230737125,-16.0,5.792954506219415,33.55832191112783,42018.67023073712
train_45,30.58,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,247.5504912088376,0.0,0.0,17.6,1.0,4201.8670230737125,-16.0,5.122339454306016,26.238361485140054,42018.67023073712
train_46,25.82,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,6.863937057237791,363.1798852736506,0.070403109522914,244.41121502634434,212.26013215477528,2492.84387297318,0.07040310952291401,246.5773917443184,0.0,0.0,17.6,1.0,,-18.0,5.887455200122299,34.662128733447105,
train_47,57.42,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,,,0.0,,,3353.986198635487,-16.0,5.459969522242688,29.811267183819048,33539.861986354874
train_48,36.92,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,,,0.0,,,3750.4308916168,-16.0,5.36214999938574,28.752652615912492,37504.308916168
train_49,31.16,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,,,,,,,,,,,,0.0,,,3686.3458645961327,-16.0,5.381476790267398,28.9602924441867,36863.45864596133
train_5,34.9,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,0.070403109522914,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,246.5773917443184,0.0,0.0,17.6,1.0,532.4103360365935,-18.0,5.90173304581362,34.8304529440485,5324.103360365935
train_50,66.03,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.7674823984420749,0.2325176015579251,7.180000000000001,356.759493810516,0.5349647968841498,350.48722083433915,106.18412634678045,2561.533165559505,0.5349647968841498,196.9389000756437,0.0,0.0,17.42,1.0,,-15.0,7.417450517308836,55.01857217672512,
train_51,86.06,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,0.612697698089571,0.3873023019104291,7.179999999999999,357.8042905378954,0.2253953961791419,279.80148320133526,176.86986397978436,2569.0348060620886,0.2253953961791419,241.6983744299949,0.0,0.0,17.42,1.0,,-15.0,6.989719432676028,48.856177747528896,
train_52,24.07,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.199999999999999,362.92,1.0,456.6713471811196,0.0,2613.024,1.0,253.4587733557727,0.0,0.0,17.8,0.0,6189.3780860825855,-18.0,4.852465821658981,23.546424550368574,61893.78086082586
train_53,29.96,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.199999999999999,362.92,1.0,456.6713471811196,0.0,2613.024,1.0,281.19011795737924,0.0,0.0,17.8,0.0,6131.009725185764,-18.0,4.846019002833561,23.48390017582398,61310.097251857645
train_54,32.08,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,456.6713471811196,456.6713471811196,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,6.126151343954602,0.0,1.0,0.0,7.199999999999999,362.92,1.0,456.6713471811196,0.0,2613.024,1.0,362.81180547533785,0.0,0.0,17.8,0.0,6402.606862773679,-18.0,4.876810549946958,23.783281140073953,64026.068627736786
