scenario_id,target_oxidation_acm,temperature_c,time_h,biofuel_pct,catalyst_category,severity_exp,temperature_x_time,temperature_x_biofuel,interaction__biofuel_x_zddp,base_oil__kv40__wm,base_oil__kv100__wm,base_oil__ccs_m35__wm,base_oil__pour_point_c__max,catcount__base_oil__группа_по_api__1,textnum__base_oil__происхождение__origin_is_mineral__wm,family_total_dose__antiwear,antiwear__sulfur_pct__wm,antiwear__chain_length__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_secondary__wm,textnum__antiwear__тип_спиртового_радикала__radical_is_mixed__wm,textnum__antioxidant__тип_ао__ao_type_is_phenol__wm,textnum__antioxidant__тип_ао__ao_type_is_diphenylamine__wm,antioxidant__ionization_ev__wm,antioxidant__bde_xh_kcal__wm,detergent__tbn_astm__wm,severity_x_biofuel,severity_x_catalyst,regime_load,base_oil_visc_ratio,antiwear_severity,antioxidant_balance,nl__temperature_centered,nl__temperature_centered_sq,nl__time_log1p,nl__biofuel_sq,nl__severity_log1p,nl__severity_sq_scaled,nl__zddp_bio_log1p,nl__antiwear_x_biofuel,nl__antiwear_x_temp,nl__sulfur_x_chain,nl__phenol_x_severity,nl__dpa_x_severity,nl__antioxidant_energy,nl__antioxidant_balance_abs,nl__tbn_x_biofuel,nl__baseoil_visc_ratio_sq,nl__ccs_x_temp,nl__regime_load_log1p,nl__catalyst_x_biofuel_sq,family_total_dose__moly,antioxidant__active_no_pct__wm,antioxidant__steric_factor__wm,antioxidant__chemical_potential__wm,antioxidant__homo_ev__wm,antioxidant__lumo_ev__wm,antioxidant__dipole_moment__wm,antioxidant__nitrogen_total_pct__wm,moly__mo_pct__wm,moly__s_mo_ratio__wm,moly__phosphorus_pct__wm,moly__coc_c__wm,moly__category_modtc__wm,moly__category_modtp__wm,moly__category_amine_complex__wm,moly__ligand_dtc__wm,moly__ligand_dtp__wm,moly__ligand_amide__wm,confidence__ao_ionization_exact_share,confidence__ao_bde_exact_share,confidence__ao_active_no_exact_share,confidence__moly_mo_pct_exact_share,confidence__moly_category_exact_share,confidence__detergent_tbn_exact_share,moly__present,interaction__moly_x_diphenylamine,interaction__moly_x_phenol,interaction__moly_x_tbn,interaction__active_no_x_severity,interaction__steric_x_severity
train_124,79.18,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,63.83,16.902688836366067,3.63007026085315,4505.380255681817,0.0,0.0,0.0,12.766,,,,,0.3951383896477354,0.6048616103522645,7.179999999999999,359.2728158698778,139.48199634052386,2283.356735905598,456.6713471811196,685.0070207716794,4.65629798371824,5829.866418114173,-0.2097232207045291,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,4.171768459186905,63.83,127.66,,180.44838072340949,276.2229664577101,2579.578817945722,0.2097232207045291,697.4099817026193,21.681110913178543,45053.80255681818,6.530887862034564,0.25,25.872,4.3006175069465575,59.557150431344354,-2.75,-5.217083033788642,-0.11923971063982745,0.9825549964054636,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4322515408320493,1.0,15.648979583033787,10.22302041696621,3608.6782093220336,1963.9687906079923,27198.044121750623
train_125,148.95,154.0,216.0,7.0,1.0,322.2341346905144,33264.0,1078.0,89.362,16.298836072448953,3.535852690624098,4521.246995495991,0.0,0.0,0.0,12.766,,,,,0.4382724663105015,0.5617275336894985,7.179999999999999,358.9816608524041,275.9441107576991,2255.6389428336006,322.2341346905144,547.7980289738745,4.609591376831967,4113.640963459106,-0.1234550673789969,4.0,0.16000000000000003,5.37989735354046,0.48999999999999994,5.778376935830349,0.10383483755974456,4.503823825042328,89.362,51.064,,141.22634894024208,181.00778575027232,2577.488324920261,0.12345506737899697,1931.6087753038937,21.248332661363634,18084.987981983963,6.307730484885318,0.48999999999999994,25.872,4.286493861863218,59.75988059165935,-2.75,-5.242963479786301,-0.1082405210908221,1.0308651622677616,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005202554429568262,1.0,14.533014751614704,11.338985248385294,7139.226033523191,1381.2546404336954,19256.673411661817
train_126,85.72,160.0,168.0,5.0,1.0,456.6713471811196,26880.0,800.0,63.83,16.298836072448953,3.535852690624098,4521.246995495991,0.0,0.0,0.0,12.766,,,,,0.4382724663105015,0.5617275336894985,7.179999999999999,358.9816608524041,275.9441107576991,2283.356735905598,456.6713471811196,685.0070207716794,4.609591376831967,5829.866418114173,-0.1234550673789969,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,4.171768459186905,63.83,127.66,,200.14647762240855,256.524869558711,2577.488324920261,0.12345506737899697,1379.7205537884954,21.248332661363634,45212.4699549599,6.530887862034564,0.25,25.872,4.286493861863218,59.75988059165935,-2.75,-5.242963479786301,-0.1082405210908221,1.0308651622677616,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005202554429568262,1.0,14.533014751614704,11.338985248385294,7139.226033523191,1957.5189265806757,27290.62517717592
train_127,24.4,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,16.298836072448953,3.535852690624098,4521.246995495991,0.0,0.0,0.0,12.766,,,,,0.4382724663105015,0.5617275336894985,7.179999999999999,358.9816608524041,275.9441107576991,0.0,456.6713471811196,456.6713471811196,4.609591376831967,5829.866418114173,-0.1234550673789969,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,127.66,,200.14647762240855,256.524869558711,2577.488324920261,0.12345506737899697,0.0,21.248332661363634,45212.4699549599,6.126151343954602,0.0,25.872,4.286493861863218,59.75988059165935,-2.75,-5.242963479786301,-0.1082405210908221,1.0308651622677616,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005202554429568262,1.0,14.533014751614704,11.338985248385294,7139.226033523191,1957.5189265806757,27290.62517717592
train_128,15.94,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,17.605368572169855,3.5986000172965498,3174.124948842505,-18.0,0.0,0.0,12.766,16.58,20.0,0.0,0.0,0.9960356922084552,0.0039643077915446,7.18,355.21675907759294,121.5095718057916,0.0,456.6713471811196,456.6713471811196,4.892282689809994,5829.866418114173,0.9920713844169108,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,127.66,331.59999999999997,454.8609614013142,1.8103857798052816,2550.4563301771173,0.9920713844169107,0.0,23.93442991701451,31741.249488425052,6.126151343954602,0.0,,4.103862159677709,62.381367753379735,-2.75,-5.577621415325074,0.03398910151315613,1.65555997527347,,,,,,,,,,,,0.0,0.0,0.0,,,0.4108895676662255,0.0,,,,1874.1162611056382,28487.783250936776
train_129,15.81,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,17.53687378810989,3.5862006697172104,3155.14078992476,-18.0,0.0,0.0,12.766,16.58,20.0,0.0,0.0,0.9960356922084552,0.0039643077915446,7.18,355.21675907759294,121.5095718057916,0.0,456.6713471811196,456.6713471811196,4.890098297118649,5829.866418114173,0.9920713844169108,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,127.66,331.59999999999997,454.8609614013142,1.8103857798052816,2550.4563301771173,0.9920713844169107,0.0,23.91306135548271,31551.407899247602,6.126151343954602,0.0,25.872,4.103862159677709,62.381367753379735,-2.75,-5.577621415325074,0.03398910151315613,1.65555997527347,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4108895676662255,1.0,0.10256457118284194,25.769435428817157,3143.6956417594406,1874.1162611056382,28487.783250936776
train_13,8.14,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,27.87025387341957,5.208425555433751,,-19.0,0.0,0.0,31.092,,,,,0.0,1.0,7.18,361.94,377.7,0.0,456.6713471811196,456.6713471811196,5.350993995554684,14198.825526555367,-1.0,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,310.91999999999996,,0.0,456.6713471811196,2598.7291999999998,1.0,0.0,28.63313674046228,,6.126151343954602,0.0,,4.43,57.70000000000001,-2.7499999999999996,-4.98,-0.22,0.54,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,2023.0540680123597,26349.936732350605
train_130,43.24,150.0,216.0,0.0,1.0,216.0,32400.0,0.0,0.0,17.31673594141365,3.652951615859247,4620.384663477702,-20.0,0.0,0.0,12.766,16.58,20.0,0.0,0.0,0.6879145587408656,0.3120854412591343,7.180000000000001,357.2965767284992,199.2866181192546,0.0,216.0,216.0,4.74047777316109,2757.456,0.3758291174817313,0.0,0.0,5.37989735354046,0.0,5.37989735354046,0.046655999999999996,0.0,0.0,0.0,331.59999999999997,148.58954468802696,67.41045531197301,2565.3894209106243,0.3758291174817313,0.0,22.47212951783433,0.0,5.37989735354046,0.0,,4.204752079399325,60.933198426082065,-2.75,-5.39274873524452,-0.044581787521079254,1.3104643057897694,,,,,,,,,,,,0.0,0.0,0.0,,,0.3168418841464025,0.0,,,,908.2264491502543,13161.570860033726
train_131,41.28,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.15754180348405,4.532368358586858,509.7170494245517,-16.0,1.0,0.1583784995582281,26.586,17.6,,1.0,0.0,0.535201554761457,0.464798445238543,7.179999999999999,358.32738950536014,247.5504912088376,0.0,456.6713471811196,456.6713471811196,5.771274471530307,12141.064436157243,0.070403109522914,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,265.86,,244.41121502634434,212.26013215477528,2572.7906566484853,0.07040310952291401,0.0,33.30760902573742,5097.170494245517,6.126151343954602,0.0,,4.254755798840887,60.215447307378845,-2.75,-5.3011209328568745,-0.08352360353582845,1.139425741332832,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,1943.0250625833485,27498.669442974417
train_132,17.37,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.19401532494336,4.020684729619131,,-25.0,0.0,0.0,92.202,17.31400793909026,20.0,0.7196156265590767,0.0,0.0176998573945138,0.982300142605486,6.512035903028269,372.0757394513883,149.28620282428054,0.0,456.6713471811196,456.6713471811196,5.271245260493482,42106.01155279359,-0.9646002852109722,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,922.02,346.2801587818052,8.083017721266318,448.5883294598532,2422.9705739532324,0.9646002852109722,0.0,27.786026596275,,6.126151343954602,0.0,49.88,3.5106652986941524,71.9283113832732,-2.5633629729049576,-5.157610938679641,-0.3333625534770573,1.3653099572183542,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,48.99713111316165,0.8828688868383523,7446.395796875114,1603.2202514566661,32847.59885986243
train_133,20.31,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.164007118511147,4.011415528006515,,-25.0,0.0,0.0,81.319,17.6,,1.0,0.0,0.3958595928344982,0.6041404071655017,7.179999999999999,359.26794774836713,177.87895256916997,0.0,456.6713471811196,456.6713471811196,5.275944855562909,37136.05728142147,-0.2082808143310034,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,813.19,,180.77773355429974,275.89361362681973,2579.5438648332756,0.20828081433100348,0.0,27.83559411894073,,6.126151343954602,0.0,53.15,4.300381359134181,59.56054008632214,-2.7499999999999996,-5.217515755700699,-0.11905580382720293,0.9833627439746381,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29150197628458496,1.0,32.110062640846415,21.03993735915358,9454.266329051383,1963.8609486683804,27199.59208005581
train_134,16.57,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,20.868361357695,3.920093836751496,,-25.0,0.0,0.0,158.552,17.173155810081237,20.0,0.5815253040012109,0.0,0.3457998411321882,0.6542001588678117,7.0639419622361,361.38768329920345,152.0133956497778,0.0,456.6713471811196,456.6713471811196,5.3234341387573,72406.15543826087,-0.3084003177356235,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,1585.52,343.46311620162476,157.91687930485352,298.754467876266,2552.8216206925335,0.3084003177356235,0.0,28.338951029686672,,6.126151343954602,0.0,49.88,4.158046284835797,61.7829588765568,-2.717572018860087,-5.216494414120287,-0.15230187070492124,1.0672481617245173,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,32.63150392432645,17.248496075673547,7582.428175010918,1898.860598537413,28214.507062992903
train_135,17.9,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.08371537564236,3.986614300576941,,-25.0,0.0,0.0,92.202,17.31400793909026,20.0,0.7196156265590767,0.0,0.0032754122022983,0.9967245877977016,7.0031765946816185,364.6326503081108,152.0133956497778,0.0,456.6713471811196,456.6713471811196,5.288626836208142,42106.01155279359,-0.9934491755954032,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,922.02,346.2801587818052,1.4957869029970425,455.1755602781225,2553.5868422944886,0.9934491755954032,0.0,27.96957381266094,,6.126151343954602,0.0,49.88,4.18709550225265,61.459890079387115,-2.7005934602786876,-5.026171098650974,-0.2503689002387165,0.7568966857269751,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,49.716622439349365,0.1633775606506412,7582.428175010918,1912.1265437897243,28066.97080015724
train_136,16.22,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.19401532494336,4.020684729619131,,-25.0,0.0,0.0,92.202,17.31400793909026,20.0,0.7196156265590767,0.0,0.0046789072201525,0.9953210927798476,7.003425580982792,364.6193540447046,152.0133956497778,0.0,456.6713471811196,456.6713471811196,5.271245260493482,42106.01155279359,-0.9906421855596952,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,922.02,346.2801587818052,2.1367228635625093,454.53462431755713,2553.5845114381054,0.9906421855596951,0.0,27.786026596275,,6.126151343954602,0.0,49.88,4.186976472985032,61.461213854887355,-2.700663029980486,-5.026950949086394,-0.24996707025013307,0.7581683519602626,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2996915192854127,1.0,49.6466161078588,0.23338389214120986,7582.428175010918,1912.072186533727,28067.5753304983
train_137,5.61,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.84334276798941,4.476501276515271,3021.0,-21.0,0.0,0.0,90.699,17.6,,1.0,0.0,0.3233479012582845,0.6766520987417155,7.18,359.7574016665066,259.66490135181226,0.0,456.6713471811196,456.6713471811196,4.8795569170469095,41419.63451798036,-0.353304197483431,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,906.99,,147.6637216758084,309.0076255053112,2583.0581439655175,0.353304197483431,0.0,23.81007570670034,30210.0,6.126151343954602,0.0,38.014,4.3241242899084265,59.21973513591394,-2.75,-5.174008740754972,-0.13754628517913747,0.9021496494092787,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.722252881567574,12.29174711843243,9870.901559987791,1974.7036648510832,27043.956224226902
train_138,16.45,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,21.38584574118123,4.494619970646288,3021.0,-21.0,0.0,0.0,26.586,17.6,,1.0,0.0,0.3233479012582845,0.6766520987417155,7.18,359.7574016665066,259.66490135181226,0.0,456.6713471811196,456.6713471811196,4.758098767159202,12141.064436157243,-0.353304197483431,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,265.86,,147.6637216758084,309.0076255053112,2583.0581439655175,0.353304197483431,0.0,22.63950387804192,30210.0,6.126151343954602,0.0,38.014,4.3241242899084265,59.21973513591394,-2.75,-5.174008740754972,-0.13754628517913747,0.9021496494092787,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.722252881567574,12.29174711843243,9870.901559987791,1974.7036648510832,27043.956224226902
train_139,134.0,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,155.45999999999998,32.3362109451941,5.127478083634733,30096.149824759486,-15.0,2.0,0.3144366830426852,31.092,,,,,0.3066758097696744,0.6933241902303254,7.179999999999999,359.8699382840547,277.0152507002032,2283.356735905598,913.3426943622392,685.0070207716794,6.306455223748478,14198.825526555367,-0.386648380460651,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,5.052800386256934,155.45999999999998,310.91999999999996,,140.05005519537795,316.62129198574155,2583.8661568795123,0.38664838046065103,1385.0762535010158,39.77137748914447,300961.49824759486,6.530887862034564,0.5,90.045,4.329583331139864,59.14137630591747,-2.75,-5.1640054858618045,-0.141797668508733,0.8834769069420354,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.43037670928965,27.614623290710337,24943.838249299795,1977.1966525645612,27008.171991768875
train_14,76.38,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.361482286158367,4.715751773073609,,-18.0,0.0,0.0,93.926,16.58,20.0,0.0,0.0,0.3880013634814225,0.6119986365185774,7.179999999999999,359.3209907965004,224.7751829280584,0.0,456.6713471811196,456.6713471811196,5.590091157189263,42893.31295533384,-0.2239972730371549,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,939.26,331.59999999999997,177.18910536917247,279.4822418119471,2579.9247139188724,0.22399727303715494,0.0,31.24911914568559,,6.126151343954602,0.0,,4.3029544255112375,59.52360640836268,-2.75,-5.212800818088854,-0.12105965231223724,0.9745615270991933,,,,,,,,,,,,0.0,0.0,0.0,,,0.619348379684067,0.0,,,,1965.0359943571773,27182.72552758571
train_140,122.71,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,155.45999999999998,33.53791372233507,5.349979112467756,32457.332791875862,-15.0,2.0,0.3384796970976276,31.092,,,,,0.3066758097696744,0.6933241902303254,7.179999999999999,359.8699382840547,277.0152507002032,2283.356735905598,913.3426943622392,685.0070207716794,6.268793394758735,14198.825526555367,-0.386648380460651,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,5.052800386256934,155.45999999999998,310.91999999999996,,140.05005519537795,316.62129198574155,2583.8661568795123,0.38664838046065103,1385.0762535010158,39.29777062617074,324573.3279187586,6.530887862034564,0.5,90.045,4.329583331139864,59.14137630591747,-2.75,-5.1640054858618045,-0.141797668508733,0.8834769069420354,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.43037670928965,27.614623290710337,24943.838249299795,1977.1966525645612,27008.171991768875
train_141,134.08,160.0,168.0,5.0,2.0,456.6713471811196,26880.0,800.0,155.45999999999998,38.16183168993116,5.568619437098271,38259.65851103552,-15.0,2.0,0.3690561675744785,31.092,,,,,0.3066758097696744,0.6933241902303254,7.179999999999999,359.8699382840547,277.0152507002032,2283.356735905598,913.3426943622392,685.0070207716794,6.853014848832398,14198.825526555367,-0.386648380460651,10.0,1.0,5.1298987149230735,0.25,6.126151343954602,0.20854871933621866,5.052800386256934,155.45999999999998,310.91999999999996,,140.05005519537795,316.62129198574155,2583.8661568795123,0.38664838046065103,1385.0762535010158,46.96381251831733,382596.5851103552,6.530887862034564,0.5,90.045,4.329583331139864,59.14137630591747,-2.75,-5.1640054858618045,-0.141797668508733,0.8834769069420354,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,62.43037670928965,27.614623290710337,24943.838249299795,1977.1966525645612,27008.171991768875
train_142,93.48,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.6854621574336,4.45974808286558,4719.0,-15.0,2.0,0.2076107916364474,93.926,16.58,20.0,0.0,0.0,0.2796953067409288,0.7203046932590711,7.18,360.0520566794987,398.0625797560104,0.0,456.6713471811196,456.6713471811196,5.98362545632556,42893.31295533384,-0.4406093865181423,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,939.26,331.59999999999997,127.72883252961643,328.94251465150313,2585.1737669588006,0.4406093865181423,0.0,35.803773601587274,47190.0,6.126151343954602,0.0,,4.338417716350594,59.01456794168236,-2.75,-5.147817184044558,-0.14867769678106313,0.8532587435498403,,,,,,,,,,,,0.0,0.0,0.0,,,0.989229748353836,0.0,,,,1981.231063160262,26950.262245239795
train_143,14.85,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,36.55924452897416,6.066642896694513,,-19.0,0.0,0.0,54.926,,,,,,,,,377.7,0.0,456.6713471811196,456.6713471811196,6.026272709886044,25083.13041527017,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,549.26,,,,,,0.0,36.315962773917285,,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_144,17.01,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.167921345437787,4.905331948295159,,-19.0,0.0,0.0,54.926,,,,,0.5894071146245059,0.4105928853754941,7.179999999999999,357.9615019762846,274.7907329080571,0.0,456.6713471811196,456.6713471811196,5.334587265706332,25083.13041527017,0.1788142292490118,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,549.26,,269.16534107370967,187.50600610740992,2570.1635841897228,0.1788142292490118,0.0,28.457821295436155,,6.126151343954602,0.0,70.832,4.237006952724743,60.47021343873518,-2.75,-5.333644268774703,-0.06970118577075099,1.2001359683794466,,7.500000000000001,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7040285674663708,1.0,29.083115256916994,41.748884743082996,19463.9771933435,1934.9196731165785,27615.013835397036
train_145,112.26,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,39.87413018792408,5.916885290914676,,-15.0,2.0,0.655821551234677,15.837,,,,,,,,,377.7,0.0,456.6713471811196,456.6713471811196,6.739040597787225,7232.304125307391,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,158.37,,,,,,0.0,45.4146681786244,,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_146,65.64,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,39.66928652849272,5.900987045061835,,-15.0,2.0,0.665474004179596,14.449,,,,,,,,,377.7,0.0,456.6713471811196,456.6713471811196,6.72248324315327,6598.444295419997,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,144.49,,,,,,0.0,45.19178095447651,,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_147,16.13,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,35.39089373946592,5.969663748630168,,-19.0,0.0,0.0,26.586,17.6,,1.0,0.0,0.0074323253315486,0.9925676746684514,7.180000000000001,361.889831804012,192.4144709004885,0.0,456.6713471811196,456.6713471811196,5.928456815944937,12141.064436157243,-0.9851353493369028,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,265.86,,3.3941300218466606,453.27721715927294,2598.3689923528063,0.9851353493369028,0.0,35.14660021852398,,6.126151343954602,0.0,38.014,4.427566389888269,57.73493192905829,-2.7500000000000004,-4.98445939519893,-0.21810475704045512,0.5483242043713346,,7.5,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.73146758484651,0.28253241515348987,7314.443696811172,2021.9427080041219,26365.889143453285
train_148,22.21,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,32.18777956215439,5.634816357346667,,-19.0,0.0,0.0,31.092,17.6,,1.0,0.0,0.5102576911635113,0.4897423088364887,7.18,358.4957605846463,163.9963903717917,0.0,456.6713471811196,456.6713471811196,5.712303209347365,14198.825526555367,0.0205153823270225,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,310.91999999999996,,233.02006723316836,223.65127994795122,2573.9995609977605,0.020515382327022547,0.0,32.630407955520205,,6.126151343954602,0.0,70.832,4.262923315192727,60.0982111484685,-2.75,-5.286154614698107,-0.08988428875330463,1.1114886141031326,,7.500000000000001,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8378137051883656,1.0,34.689427219506165,36.14257278049383,11616.19232281475,1946.754933278867,27445.13104834649
train_149,17.35,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,29.43258437619933,5.270183358793561,,-19.0,0.0,0.0,54.926,,,,,,,,,377.7,0.0,456.6713471811196,456.6713471811196,5.584736312274526,25083.13041527017,,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,549.26,,,,,,0.0,31.189279677637668,,6.126151343954602,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,
train_15,60.24,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,26.361482286158367,4.715751773073609,,-18.0,0.0,0.0,93.926,16.58,20.0,0.0,0.0,0.3880013634814225,0.6119986365185774,7.001519372798545,364.6288494489263,224.7751829280584,0.0,456.6713471811196,456.6713471811196,5.590091157189263,42893.31295533384,-0.2239972730371549,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,939.26,331.59999999999997,177.18910536917247,279.4822418119471,2552.9559532979015,0.22399727303715494,0.0,31.24911914568559,,6.126151343954602,0.0,,6.35836677650267,60.338409271673676,-2.7616400409044424,-5.158480627201455,-0.26268014998295647,1.878604704010908,,,,,,,,,,,,0.0,0.0,0.0,,,0.619348379684067,0.0,,,,2903.683921697147,27554.822648860973
train_150,17.0,160.0,168.0,0.0,1.0,456.6713471811196,26880.0,0.0,0.0,33.33684394455539,5.706514642311758,,-19.0,0.0,0.0,54.926,,,,,0.5894071146245059,0.4105928853754941,7.179999999999999,357.9615019762846,274.7907329080571,0.0,456.6713471811196,456.6713471811196,5.841892299263487,25083.13041527017,0.1788142292490118,10.0,1.0,5.1298987149230735,0.0,6.126151343954602,0.20854871933621866,0.0,0.0,549.26,,269.16534107370967,187.50600610740992,2570.1635841897228,0.1788142292490118,0.0,34.12770563619404,,6.126151343954602,0.0,70.832,4.237006952724743,60.47021343873518,-2.75,-5.333644268774703,-0.06970118577075099,1.2001359683794466,,7.500000000000001,,0.0,150.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7040285674663708,1.0,29.083115256916994,41.748884743082996,19463.9771933435,1934.9196731165785,27615.013835397036
