scenario_id,calcium_total,ca_mg_total,boron_total,antiwear_zinc_total,antiwear_sulfur_total,antiwear_phosphorus_total,ao_dpa_active_total,ao_phenol_active_total,ao_dpa_phenol_product,ao_dpa_phenol_ratio,ao_dpa_phenol_min,ao_dpa_phenol_max,ao_dpa_phenol_imbalance,ao_dpa_phenol_hmean,ao_mo_product,ao_mo_log1p,ao_mo_x_severity,ao_pair_x_severity,zddp_boron_interaction,zddp_boron_log1p,zddp_calcium_interaction,zddp_calcium_x_severity,boron_total_x_severity,dominant_base_oil_share,base_oil_kv100_wmean,base_oil_group1_share,ao_ratio_x_baseoil_share,ao_min_x_baseoil_kv100,antiwear_ca_ratio,synergy_ao_phenol_x_diphenylamine_active_no,synergy_ao_diphenylamine_active_no_x_mo,synergy_zn_x_boron_dispersant,synergy_aw_sulfur_x_ca_ca_mg,ao_k_avg_weighted_active_no,ao_k_avg_arithmetic,ao_ionization_min,ao_homo_max
train_56,455.83294030999997,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,176840.24076319998,12.083007664219569,80757870.98516408,12596886.377488581,0.0,0.0,438022.3947872192,200032277.12297958,0.0,0.4152632564372924,3.3414512854876373,0.223992156012574,0.9383551430765101,369.18410083704146,2.3012995435706274,18.17435897629,44.3,0.0,646.7190846,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_57,499.5481772,474.1725799999999,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,144903.540404,11.883830462559052,66173295.00760847,12596886.377488581,0.0,0.0,424811.25023558404,193999125.94277987,0.0,0.5031070731430686,3.08156696772345,0.2713749320980653,1.136852592382581,340.4704821192939,2.231890304936853,18.17435897629,44.3,0.0,697.0977846000001,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_58,455.83277395999994,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,239470.3271618,12.386188969091199,109359236.91488266,12596886.377488581,0.0,0.0,438022.3222126633,200032243.9802594,0.0,0.4269273046861149,3.3069434130477733,0.23028371991712804,0.964711964908706,365.3714587333421,2.3012991622755288,18.17435897629,44.3,0.0,646.7190846,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_59,455.83266695,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,144903.540404,11.883830462559052,66173295.00760847,12596886.377488581,0.0,0.0,438022.27552674076,200032222.66013625,0.0,0.434783281574033,3.283701649763214,0.23452121787398242,0.982463827618431,362.80356569915557,2.301298916995165,18.17435897629,44.3,0.0,646.7190846,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_60,455.83203445999993,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,144903.540404,11.883830462559052,66173295.00760847,12596886.377488581,0.0,0.0,438021.999586369,200032096.64607495,0.0,0.4878417253694367,3.126729218640565,0.2631408345536949,1.10235804615874,345.46028552269104,2.3012974672486246,18.17435897629,44.3,0.0,646.7190846,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_61,455.85925295,548.16942,0.0,244.032894,424.57842,231.80333399999998,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,144903.540404,11.883830462559052,66173295.00760847,12596886.377488581,0.0,0.0,426288.9075958077,194673929.7201453,0.0,0.434783281574033,3.283701649763214,0.23452121787398242,0.982463827618431,362.80356569915557,2.3647661381029064,18.17435897629,44.3,0.0,629.3946282,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_62,455.83110403999996,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,239470.3271618,12.386188969091199,109359236.91488266,12596886.377488581,0.0,0.0,438021.5936662112,200031911.27396962,0.0,0.5945791504701973,2.810948507573245,0.32071478458401814,1.3435486890808568,310.57088929435224,2.301295334609095,18.17435897629,44.3,0.0,646.7190846,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_63,499.54933709,474.1725799999999,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,239470.3271618,12.386188969091199,109359236.91488266,12596886.377488581,0.0,0.0,424811.75626805524,193999357.0333102,0.0,0.4087659566212703,3.3606734276180497,0.22048752570519534,0.9236734330914249,371.30788138994046,2.2318929635504507,18.17435897629,44.3,0.0,697.0977846000001,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_64,575.05761338,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,0.0,0.0,0.0,12596886.377488581,0.0,0.0,490037.28925392154,223785989.05257234,0.0,0.3835836519206262,3.3886383579100667,0.2531676679410158,0.8667699031882503,374.3976189808095,2.5745774725524204,18.17435897629,0.0,0.0,734.4497342999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_65,563.83977398,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,239470.3271618,12.386188969091199,109359236.91488266,12596886.377488581,0.0,0.0,485143.2122352089,221551004.30722865,0.0,0.5672775979161478,2.940039711653014,0.3744068492505267,1.2818563725661292,324.83367993001025,2.548864775340137,18.17435897629,44.3,0.0,730.2832353,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_66,563.84757158,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,239470.3271618,12.386188969091199,109359236.91488266,12596886.377488581,0.0,0.0,485146.61414297385,221552557.86103067,0.0,0.5672775979161478,2.9330418453130154,0.3744068492505267,1.2818563725661292,324.0605125928922,2.5488826484189566,18.17435897629,44.3,0.0,730.2980042999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_67,563.8922703799999,548.16942,0.0,244.112652,436.27626,237.652254,249.66151,110.486153857893,27584.140006253892,2.2596633064216416,110.486153857893,249.66151,139.17535614210698,153.18239030498356,71179.74480855001,11.172977622742932,32505749.953728836,12596886.377488581,0.0,0.0,485166.1151682643,221561463.42052147,0.0,0.4535625874502207,3.2150770638252073,0.299354213755247,1.0248987360269206,355.22149913877473,2.548985103684108,18.17435897629,33.224999999999994,0.0,730.2980042999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_68,916.3021921,881.5335,13.68048,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3291.568633584,8.099423278831912,841231.7708990026,384166446.1080065,6247.483231684362,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.842238584768131,18.17435897629,33.224999999999994,3.9822200000000008,784.9776,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_69,916.3612668999999,881.5335,13.68048,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3291.568633584,8.099423278831912,841259.4128013399,384179069.3727855,6247.483231684362,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.842364836280961,18.17435897629,33.224999999999994,3.9822200000000008,785.01104,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_70,916.2990828999999,881.5335,18.655199999999997,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,4488.5026821599995,8.409497213390242,841230.3160620375,384165781.72564965,8519.295315933221,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.8422319399516662,18.17435897629,33.224999999999994,5.43024,784.97584,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_71,916.2990828999999,881.5335,18.655199999999997,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,4488.5026821599995,8.409497213390242,841230.3160620375,384165781.72564965,8519.295315933221,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.8422319399516662,18.17435897629,33.224999999999994,5.43024,784.97584,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_72,916.2990828999999,881.5335,18.655199999999997,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,4488.5026821599995,8.409497213390242,841230.3160620375,384165781.72564965,8519.295315933221,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.8422319399516662,18.17435897629,33.224999999999994,5.43024,784.97584,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_73,916.2990828999999,881.5335,18.655199999999997,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,4488.5026821599995,8.409497213390242,841230.3160620375,384165781.72564965,8519.295315933221,0.767759900480298,4.4976775990048035,0.0,110.71563134003524,7.786748500437709,3.8422319399516662,18.17435897629,33.224999999999994,5.43024,784.97584,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_74,1481.4924340000002,1529.6526800000001,13.68048,240.60330000000002,467.91360000000003,220.13207999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3291.568633584,8.099423278831912,1408955.7504141508,643429720.6602155,6247.483231684362,0.7498422684088768,4.268324168137305,0.0,108.13180018961329,7.3896730221346605,6.4352587904364,18.17435897629,33.224999999999994,3.983452,758.1024,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_75,1575.157014,1529.6526800000001,13.68048,250.97184,463.12812,228.63959999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3433.4152376832,8.141601953682246,1437924.6765399955,656658999.1804954,6247.483231684362,0.7498422684088768,4.316722474694367,0.0,108.13180018961329,7.473464141598251,6.703997345909384,18.17435897629,33.224999999999994,4.153644,773.65704,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_76,1575.1875653999998,1529.6526800000001,13.68048,250.97184,463.12812,228.63959999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3433.4152376832,8.141601953682246,1437938.8257524406,656665460.7204043,6247.483231684362,0.3520809140288444,4.825092264469002,0.0,50.77220190204567,8.353595634142621,6.7040633134000505,18.17435897629,33.224999999999994,4.153732,773.672718,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_77,1542.3993064,1526.85624,13.68048,250.97184,463.12812,228.63959999999997,249.66151,1.731282051466,432.23449120489926,144.20606138816754,1.731282051466,249.66151,247.930227948534,3.4387182518455877,71179.74480855001,11.172977622742932,32505749.953728836,197389.10739668712,3433.4152376832,8.141601953682246,1421458.5510038047,649139391.4490297,6247.483231684362,0.3520809140288444,4.825092264469002,0.0,50.77220190204567,8.353595634142621,6.627227773974882,18.17435897629,33.224999999999994,4.153732,764.8059380000001,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_78,1023.9962857999999,1312.71346,0.0,244.112652,436.27626,237.652254,114.61295999999999,70.047179494622,8028.31458152993,1.6362251726720052,70.047179494622,114.61295999999999,44.56578050537799,86.95232878629712,0.0,0.0,0.0,3666301.2355410997,0.0,0.0,1019450.9886031746,465554056.3505359,0.0,0.27349043378936166,5.672779360608499,0.5317002414267542,0.44749193225113987,397.36219410593054,5.356032300368504,18.17435897629,0.0,0.0,646.7706119999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_79,1143.9859868600001,1105.7069000000001,0.0,82.92430999999999,148.84778,79.75926,65.68803999999999,70.047179494622,4601.261928529909,0.9377685088273225,65.68803999999999,70.047179494622,4.3591394946220134,67.7976128179793,0.0,0.0,0.0,2101264.4836349497,0.0,0.0,334861.7918909022,152921785.62230203,0.0,0.3294250477679347,4.625866041340975,0.3294250477679347,0.3089244358157056,303.8640735582476,15.114050553833922,18.17435897629,0.0,0.0,734.1820046,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_80,961.2315679699999,914.7647,0.0,881.96514,1557.29308,763.6183800000001,75.63782,155.954871811442,11796.086522196923,0.48499811924087993,75.63782,155.954871811442,80.31705181144198,101.86924664964,0.0,0.0,0.0,5386934.723556717,0.0,0.0,2921476.0062155062,1334154383.515752,0.0,0.2418735928299273,4.991246195228611,0.398970600969865,0.11730823761654911,377.5269812903866,1.2046520278413795,18.17435897629,0.0,0.0,738.2797113999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_81,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,59.75900000000001,0.0,0.0,59759000.00000001,0.0,59.75900000000001,59.75900000000001,0.0,42989.728215,10.668739748518762,7222274.340120001,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.3732145703809979,4.786303881715288,0.0,22302929.51139806,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_82,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,59.75900000000001,0.0,0.0,59759000.00000001,0.0,59.75900000000001,59.75900000000001,0.0,42989.728215,10.668739748518762,9285781.294440001,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.3732145703809979,4.786303881715288,0.0,22302929.51139806,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_83,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,18261672.959249996,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.3148136942461038,4.743067657697634,0.0,48449355.323934,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_84,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,23479293.804749995,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.3148136942461038,4.743067657697634,0.0,48449355.323934,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_85,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,197.2495,0.0,0.0,197249500.00000003,0.0,197.2495,197.2495,0.0,100489.25089875002,11.517815995793296,16882194.15099,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.3783182176257903,4.790082291393137,0.0,74623079.26757833,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_86,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,197.2495,0.0,0.0,197249500.00000003,0.0,197.2495,197.2495,0.0,100489.25089875002,11.517815995793296,21705678.194130003,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.3783182176257903,4.790082291393137,0.0,74623079.26757833,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_87,490.57347599999997,483.16967999999997,0.0,845.3340000000001,0.0,723.2302000000001,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,0.0,0.0,0.0,0.0,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,973743156.0,0.0,26.25,0.0,0.0,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_88,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,155.954871811442,20749.639739640545,0.8531249944390231,133.049,155.954871811442,22.905871811441983,143.59419899521944,0.0,0.0,0.0,4481922.183762358,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.5412829306513558,3.0678381693704804,0.0,0.46178199720187607,408.17280059657304,0.64798193222702,14.3589743605,0.0,0.0,500.488599,7.709072937476433e-182,9.395432643644314e-183,6.5,-5.15
train_89,327.27552,323.50007999999997,0.0,845.3340000000001,0.0,723.2302000000001,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,49640373.76239119,0.0,0.0,0.0,0.0,0.0,0.0,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,650775600.0,0.0,26.25,0.0,0.0,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_90,327.27552,323.50007999999997,0.0,845.3340000000001,0.0,723.2302000000001,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,35026990.38110171,0.0,0.0,0.0,0.0,0.0,0.0,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,650775600.0,0.0,26.25,0.0,0.0,1.808247899038273e-189,1.808247899038273e-189,6.5,-5.15
train_91,327.27552,323.50007999999997,0.0,845.3340000000001,0.0,723.2302000000001,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,49640373.76239119,0.0,0.0,0.0,0.0,0.0,0.0,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,650775600.0,0.0,26.25,0.0,0.0,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_92,109.78752,322.94808,0.0,845.3340000000001,0.0,723.2302000000001,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,49640373.76239119,0.0,0.0,0.0,0.0,0.0,0.0,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,432735600.0,0.0,26.25,0.0,0.0,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_93,109.8726199,322.94808,9.32668,845.3340000000001,0.0,723.2302000000001,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,49640373.76239119,0.0,7884.15971112,8.972737754248444,0.0,0.0,4259.227520327204,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,432820699.90000004,0.0,26.25,3.975268,0.0,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_94,334.17335660000003,325.70808,0.0,831.2451,1501.8767400000002,823.543168,153.89849999999998,0.0,0.0,153898500.0,0.0,153.89849999999998,153.89849999999998,0.0,108700.43428124998,11.596360267881956,49640373.76239119,0.0,0.0,0.0,991060.5807873248,452588970.56625044,0.0,0.31186334585227643,4.679736911115503,0.0,47995301.131646566,0.0,0.4393712337276285,0.0,26.25,0.0,591.055959,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_95,478.1517238300001,758.29238,32.61236,881.96514,1557.29308,763.6183800000001,75.63782,155.954871811442,11796.086522196923,0.48499811924087993,75.63782,155.954871811442,80.31705181144198,101.86924664964,0.0,0.0,0.0,5386934.723556717,28762.964653130402,10.266878655363696,1925505.8467012607,879323349.018187,14893.130375955658,0.21148127981291107,4.9169747545335705,0.442692715926399,0.10256802296391614,371.9092514279544,0.7939700746862819,18.17435897629,0.0,4.1321456,662.5091113999998,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_96,955.6546130999999,1478.0243400000002,32.61236,881.96514,1557.29308,763.6183800000001,194.79152999999997,70.047179494622,13644.597265942044,2.780861822339237,70.047179494622,194.79152999999997,124.74435050537797,103.04080768237637,0.0,0.0,0.0,6231096.615181575,28762.964653130402,10.266878655363696,3789951.392604274,1730762208.211554,14893.130375955658,0.28556278376363764,4.131049569695738,0.24746899776377312,0.7941106432492149,289.36837070965834,1.5627623231570755,18.17435897629,0.0,4.13204,664.6623559999999,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_97,215.7004721,206.85992000000002,6.5243199999999995,881.96514,1557.29308,763.6183800000001,194.79152999999997,70.047179494622,13644.597265942044,2.780861822339237,70.047179494622,194.79152999999997,124.74435050537797,103.04080768237637,0.0,0.0,0.0,6231096.615181575,5754.222802204799,8.657863034951303,658050.3744994167,300512751.0356889,2979.470003840722,0.3057160069456749,4.351609695595166,0.21404018569049224,0.8501539721932243,304.817985437892,0.27134288160367165,18.17435897629,0.0,4.1318992,664.664014,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_98,1025.5288600999997,983.4248,6.5243199999999995,249.03468,480.98236,229.65126,75.63782,78.61333334168599,5946.141156898443,0.962150004619405,75.63782,78.61333334168599,2.975513341685982,77.0968777617757,0.0,0.0,0.0,2715432.292649913,1624.7819434176,7.393744174975486,966271.2725655357,441268403.784918,2979.470003840722,0.33443912272278153,4.3266506882745315,0.23967588201915027,0.32178060347263404,327.25842596258514,4.17677200453511,18.17435897629,0.0,8.1358992,1370.901694,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_99,1497.2829179999999,1573.9069399999998,0.18567999999999998,289.920096,528.709482,241.89909,119.30433,70.047179494622,8356.931817995615,1.7031996028613858,70.047179494622,119.30433,49.25715050537799,88.26897488486058,0.0,0.0,0.0,3816371.3116248203,53.83236342527999,4.004280593088111,1623767.1989468334,741527954.2515634,84.79473574459028,0.2435015500359701,4.462158667055741,0.37545251516088307,0.41473174331739615,312.56162908473675,5.808842013904259,18.17435897629,0.0,4.266372,708.5690178,1.3351735897142296e-177,1.6271957938188857e-178,7.18,-4.98
train_100,1592.729736,1573.9069399999998,0.18567999999999998,2.655,4.425,2.3009999999999997,119.30433,70.047179494622,8356.931817995615,1.7031996028613858,70.047179494622,119.30433,49.25715050537799,88.26897488486058,0.0,0.0,0.0,1403964.5454232635,0.49298039999999993,0.40077439054053965,14012.3672913,2354077.7049384,31.194239999999997,0.4636632704706996,3.4363374997249303,0.0,0.7897110981271069,240.70574964733277,715.6239458476958,18.17435897629,0.0,3.975268,631.0035,7.711577421629541e-182,9.398259372202267e-183,7.18,-4.98
train_101,1592.729736,1573.9069399999998,0.18567999999999998,2.655,4.425,2.3009999999999997,119.30433,70.047179494622,8356.931817995615,1.7031996028613858,70.047179494622,119.30433,49.25715050537799,88.26897488486058,0.0,0.0,0.0,1805097.2726870528,0.49298039999999993,0.40077439054053965,14012.3672913,3026671.3349208,40.10688,0.4636632704706996,3.4363374997249303,0.0,0.7897110981271069,240.70574964733277,715.6239458476958,18.17435897629,0.0,3.975268,631.0035,7.711577421629541e-182,9.398259372202267e-183,7.18,-4.98
train_102,326.7213566,323.50007999999997,0.0,831.2451,1501.8767400000002,823.543168,168.40202,0.0,0.0,168402020.0,0.0,168.40202,168.40202,0.0,15536.349360150001,9.651002040528203,2610106.6925052004,0.0,0.0,0.0,976552.4514789247,164060811.84845936,0.0,0.4499810463483521,4.252592058686912,0.0,75777717.16677612,0.0,0.43293928113372376,0.0,33.224999999999994,0.0,579.862959,5.653485618705642e-186,5.653485618705642e-186,7.18,-4.98
train_103,326.7213566,323.50007999999997,0.0,831.2451,1501.8767400000002,823.543168,168.40202,0.0,0.0,168402020.0,0.0,168.40202,168.40202,0.0,15536.349360150001,9.651002040528203,7095005.592576226,0.0,0.0,0.0,976552.4514789247,445963523.6099055,0.0,0.4499810463483521,4.252592058686912,0.0,75777717.16677612,0.0,0.43293928113372376,0.0,33.224999999999994,0.0,579.862959,1.1782232734232438e-181,1.1782232734232438e-181,7.18,-4.98
train_104,1235.1618125999998,1396.06954,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,0.0,0.0,3951785.1660286784,1804667055.540681,0.0,0.31595264515355087,4.329261898692418,0.0,42037183.48503479,0.0,1.7519622488114683,0.0,26.25,0.0,724.348599,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_105,300.4737926,296.2701,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,0.0,0.0,896235.7720329982,409285197.40622,0.0,0.332980392001928,4.319521316734555,0.0,44302708.175464526,0.0,0.3973321353939257,0.0,26.25,0.0,500.488599,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
train_106,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2062161.0437400003,0.0,0.0,0.0,1461609.9116099721,245550465.15047532,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_107,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,2651349.9133800003,0.0,0.0,0.0,1461609.9116099721,315707740.907754,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,2.850279821827576e-191,2.850279821827576e-191,6.5,-5.15
train_108,490.0193126,483.16967999999997,0.0,831.2451,1501.8767400000002,823.543168,133.049,0.0,0.0,133049000.00000001,0.0,133.049,133.049,0.0,12274.768117500002,9.415382526468688,5605534.892554581,0.0,0.0,0.0,1461609.9116099721,667475367.3882031,0.0,0.43438216724648887,3.3526581626079115,0.0,57794112.9699781,0.0,0.64798193222702,0.0,26.25,0.0,500.488599,7.913632884542341e-187,7.913632884542341e-187,6.5,-5.15
