scenario_id,"Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm",detergent_share,zdp_share,weighted_zdp_zinc,weighted_zdp_phosphorus,weighted_zdp_sulfur,detergent_weighted_ca,detergent_weighted_tbn,zdp_detergent_interaction,zdp_tbn_interaction,zdp_ca_interaction,zdp_present
train_7,160,168,0,1,-18.1,36.52,0.18672685931673888,0.045972740098760456,0.4036406580671168,0.3861710168295878,0.7760198528670764,1.8011330998689912,46.04262193892976,0.008584345372826244,2.1167054918639043,0.08280302388355189,True
train_70,160,168,0,1,-25.66,10.78,0.14243070913528103,0.0,0.0,0.0,0.0,1.6913702367722474,42.700086025157745,0.0,0.0,0.0,False
train_71,160,168,0,1,-26.04,11.11,0.14243070913528103,0.0,0.0,0.0,0.0,1.6913702367722474,42.700086025157745,0.0,0.0,0.0,False
train_72,160,168,0,1,-25.32,12.53,0.14243070913528103,0.0,0.0,0.0,0.0,1.6913702367722474,42.700086025157745,0.0,0.0,0.0,False
train_73,160,168,0,1,-27.28,12.93,0.14243070913528103,0.0,0.0,0.0,0.0,1.6913702367722474,42.700086025157745,0.0,0.0,0.0,False
train_74,160,168,0,1,-33.87,12.4,0.22512393553902904,0.0,0.0,0.0,0.0,2.385188097036013,61.76275171513262,0.0,0.0,0.0,False
train_75,160,168,0,1,-27.67,22.0,0.22512393553902904,0.042805459443010584,0.4040835371420199,0.36812695120989103,0.7456711034972444,2.536021133847162,65.57860242251915,0.009636533492366836,2.807122206326459,0.10855554979151241,True
train_76,160,168,0,1,26.06,17.71,0.17675695697188895,0.033608877415962,0.3172678028066813,0.2890363457772732,0.5854666445860581,1.991167120288329,51.48930156591125,0.0059406028992866865,1.7304976245622115,0.06692089166046451,True
train_77,160,168,0,1,24.83,18.32,0.17675695697188895,0.033608877415962,0.3172678028066813,0.2890363457772732,0.5854666445860581,1.9497176138784211,50.773435890175094,0.0059406028992866865,1.7064381828201003,0.0655278202805818,True
train_78,160,168,0,1,-0.74,77.0,0.17596795982566937,0.042303341018774435,0.38842927723438686,0.37814956536682465,0.6941978261180884,1.6290056025751798,55.08813386988214,0.007444032612883291,2.3304121131855227,0.06891237952723196,True
train_79,160,168,0,1,-21.6,31.35,0.19677422031212408,0.015005517344373552,0.13760059404790548,0.13234866297737474,0.24699081548838867,1.898048104605531,48.52007400708544,0.0029526989758191604,0.728068812063609,0.02848119375411364,True
train_8,160,168,0,1,-19.12,34.19,0.16669079725108132,0.12749241995088606,1.1716553393486429,1.0773109485849872,2.10362492918962,1.6078689132943589,41.10218201395263,0.021251813125082866,5.240216650220605,0.2049910987196992,True
train_80,160,168,0,1,4.25,113.05,0.0806832450728831,0.12819511928809302,1.2037521701151934,1.0422263198121964,2.125475077796582,1.3085934241415076,32.70347709777802,0.010343198226668692,4.1924261476850715,0.16775529010743467,True
train_81,150,168,7,1,320.67,87.0,0.049062909784651505,0.14821442378853653,1.3116976505285483,1.2995440677778884,2.369948636378699,0.7732314582061077,20.159949630513303,0.0072718309031210735,2.987995318092449,0.11460405503318812,True
train_82,150,216,7,1,566.53,103.1,0.049062909784651505,0.14821442378853653,1.3116976505285483,1.2995440677778884,2.369948636378699,0.7732314582061077,20.159949630513303,0.0072718309031210735,2.987995318092449,0.11460405503318812,True
train_83,150,168,7,1,251.19,74.26,0.04407593217647951,0.133149234710151,1.1783707271848363,1.167452489938604,2.1290562630153147,0.6946366911013171,18.11080053131543,0.005868676638434767,2.411439230732846,0.09249034382173192,True
train_84,150,216,7,1,337.08,87.72,0.04407593217647951,0.133149234710151,1.1783707271848363,1.167452489938604,2.1290562630153147,0.6946366911013171,18.11080053131543,0.005868676638434767,2.411439230732846,0.09249034382173192,True
train_85,150,168,7,1,226.28,55.42,0.04845828709649264,0.14638791566400258,1.295533053626423,1.2835292445419748,2.340742771467401,0.763702604640724,19.911510167948826,0.00709370764470339,2.9148044712086225,0.11179683248052542,True
train_86,150,216,7,1,225.24,61.15,0.04845828709649264,0.14638791566400258,1.295533053626423,1.2835292445419748,2.340742771467401,0.763702604640724,19.911510167948826,0.00709370764470339,2.9148044712086225,0.11179683248052542,True
train_87,160,168,7,1,28.29,52.1,0.06047321280961596,0.18268387322642446,1.64415485903782,1.4066658238434684,0.0,0.9530578338795476,24.848443143471197,0.01104748074250647,4.539409837095908,0.17410829650190196,True
train_88,150,216,7,1,399.59,129.68,0.06199318497664189,0.18727556580844162,1.6573887574047084,1.6420321610084163,2.994536297276982,0.9770125952318762,25.47299970690215,0.011609808792767993,4.770470432948368,0.18297058657402357,True
train_89,160,168,0,1,-17.16,20.84,0.08353709940265572,0.13581737547374706,1.2223563792637235,1.0457937911478523,0.0,0.47242681990453483,8.19945022926394,0.011345789595558223,1.113627810466242,0.0641637707828425,True
train_9,160,168,0,1,-19.54,33.87,0.18033135896714544,0.04042913951596347,0.3687137523855868,0.3484991826276051,0.6533348945779697,1.7394432743557964,44.465636143827126,0.007290641670786013,1.7977074073248547,0.07032419481903482,True
train_90,154,216,7,1,519.21,134.43,0.08353709940265572,0.13581737547374706,1.2223563792637235,1.0457937911478523,0.0,0.47242681990453483,8.19945022926394,0.011345789595558223,1.113627810466242,0.0641637707828425,True
train_91,160,168,0,1,-25.0,35.89,0.08353709940265572,0.13581737547374706,1.2223563792637235,1.0457937911478523,0.0,0.47242681990453483,8.19945022926394,0.011345789595558223,1.113627810466242,0.0641637707828425,True
train_92,160,168,0,1,-20.71,36.07,0.08353709940265572,0.13581737547374706,1.2223563792637235,1.0457937911478523,0.0,0.15793829322359124,0.0,0.011345789595558223,0.0,0.02145076447243125,True
train_93,160,168,0,1,-21.91,89.03,0.07886018496399685,0.12821349349895914,1.1539214414906322,0.9872438999419854,0.0,0.1490959478551684,0.0,0.010110939812208126,0.0,0.019116112341049783,True
train_94,160,168,0,1,-13.31,10.22,0.08353709940265572,0.13581737547374706,1.2019837729426615,1.1908467481538143,2.1717198338252155,0.483202442011623,8.668389339479814,0.011345789595558223,1.1773178896727563,0.06562728749652409,True
train_95,160,168,0,1,48.3,88.19,0.10574109079045846,0.11265568327927997,1.0578368659924389,0.9158907050605463,1.8678312287704617,0.5704422940374982,14.252302865148055,0.011912334833695476,1.6056029175764936,0.0642635664061943,True
train_96,160,168,0,1,1.86,78.95,0.2015896703948282,0.11749400496115264,1.1032687065852234,0.9552262603341711,1.9480506022559105,1.1923457645691637,49.318550532829796,0.02368557773348707,5.794634020981161,0.14009347917769865,True
train_97,160,168,0,1,33.0,97.44,0.022309017990883757,0.15128126660975727,1.4205310934656208,1.2299166975373268,2.5082434003897753,0.3435439947170905,8.625782369900302,0.0033749364984807574,1.3049192824186315,0.051971770656977216,True
train_98,160,168,0,1,11.52,85.8,0.11619456121410508,0.04979818925605842,0.45338632420436314,0.4180973534300544,0.8756644825834689,1.865800752625724,46.50509214840599,0.00578627874986467,2.315869380176758,0.09291349899335204,True
train_99,160,168,0,1,62.3,96.92,0.208967273789265,0.04198328587555391,0.4070699398493707,0.3396447827332311,0.7423484608515442,2.10183832903686,52.35640722144531,0.008773132794129855,2.1980940117948538,0.08824207943215102,True
