scenario_id,ao_dpa_phenol_ratio,ao_dpa_phenol_min,ao_dpa_phenol_imbalance,ao_ratio_x_baseoil_share,ao_pair_x_biofuel,ao_mo_x_severity,ao_mo_x_biofuel,zddp_sulfur_calcium_interaction,zddp_sulfur_camg_interaction,zddp_zinc_tbn_interaction,zddp_zinc_boron_log1p,active_no_coverage_share,mo_coverage_share,zddp_calcium_coverage_share,zddp_phosphorus_total,synergy_ao_phenol_x_diphenylamine_active_no,synergy_ao_diphenylamine_active_no_x_mo,ao_k_avg_weighted_active_no,ao_ionization_min,ao_homo_max
train_106,133049000.00000001,0.0,133.049,57794112.9699781,0.0,2062161.0437400003,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_107,133049000.00000001,0.0,133.049,57794112.9699781,0.0,2651349.9133800003,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_108,133049000.00000001,0.0,133.049,57794112.9699781,0.0,5605534.892554581,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,7.913632884542341e-187,6.5,-5.15
train_109,133049000.00000001,0.0,133.049,58649895.063613236,0.0,2062161.0437400003,85923.37682250001,736100.6418259932,725661.3038652432,341558.61159,8.024293599199721,1.0,1.0,0.39589219091279615,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_110,133049000.00000001,0.0,133.049,58649895.063613236,0.0,2651349.9133800003,85923.37682250001,736100.6418259932,725661.3038652432,341558.61159,8.024293599199721,1.0,1.0,0.39589219091279615,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_111,133049000.00000001,0.0,133.049,58649895.063613236,0.0,5605534.892554581,85923.37682250001,736100.6418259932,725661.3038652432,341558.61159,8.024293599199721,1.0,1.0,0.39589219091279615,823.543168,0.0,26.25,7.913632884542341e-187,6.5,-5.15
train_112,133049000.00000001,0.0,133.049,54195859.82591213,0.0,2062161.0437400003,85923.37682250001,736271.4322451124,725661.3038652432,341558.61159,10.209324468304464,1.0,1.0,0.45451701108220866,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_113,133049000.00000001,0.0,133.049,54195859.82591213,0.0,2651349.9133800003,85923.37682250001,736271.4322451124,725661.3038652432,341558.61159,10.209324468304464,1.0,1.0,0.45451701108220866,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_114,197249500.00000003,0.0,197.2495,81804464.64440192,0.0,16882194.15099,703424.7562912501,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.23753410498635805,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_115,197249500.00000003,0.0,197.2495,81804464.64440192,0.0,21705678.194130003,703424.7562912501,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.23753410498635805,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_116,197249500.00000003,0.0,197.2495,81804464.64440192,0.0,45890561.58515371,703424.7562912501,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.23753410498635805,823.543168,0.0,26.25,7.913632884542341e-187,6.5,-5.15
train_117,133049000.00000001,0.0,133.049,57794112.9699781,0.0,2062161.0437400003,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_118,133049000.00000001,0.0,133.049,57794112.9699781,0.0,2651349.9133800003,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,2.850279821827576e-191,6.5,-5.15
train_119,133049000.00000001,0.0,133.049,57794112.9699781,0.0,5605534.892554581,85923.37682250001,735948.6077447289,725661.3038652432,341558.61159,0.0,1.0,1.0,0.24315708603604042,823.543168,0.0,26.25,7.913632884542341e-187,6.5,-5.15
train_120,0.48987734741400124,135.27448,140.86500720882694,0.16455533179526438,186773.1276982036,0.0,0.0,139523.21929551548,264729.0407625135,41867.69939093062,7.119849701796907,1.0,0.0,0.29744312328111333,103.78758,18.17435897629,0.0,1.3351735897142296e-177,7.18,-4.98
train_121,0.48987734741400124,135.27448,140.86500720882694,0.17180506095198989,186773.1276982036,0.0,0.0,139503.38185909306,264729.0407625135,41867.69939093062,3.1466478846074204,1.0,0.0,0.22819898070642633,103.78758,18.17435897629,0.0,1.3351735897142296e-177,7.18,-4.98
train_122,1.6529325953895821,180.39384617301297,117.78502382698699,0.562077132592842,268948.16603411414,26422377.56503627,289293.1396739999,0.0,0.0,36218.13928578861,7.844027641016778,1.0,1.0,0.10464944829309013,98.29820000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_123,1.6529325953895821,180.39384617301297,117.78502382698699,0.5608863076999953,268948.16603411414,26422377.56503627,289293.1396739999,0.0,0.0,35312.68783377137,7.360615972378553,1.0,1.0,0.12585579157920618,98.29820000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_124,1.6529325953895821,180.39384617301297,117.78502382698699,0.6371773979679262,268948.16603411414,26422377.56503627,289293.1396739999,0.0,0.0,25602.449459536932,7.844027641016778,1.0,1.0,0.10659932639790382,98.29820000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_125,1.3839801850921971,180.39384617301297,69.26766382698702,0.592641179012006,315261.800211835,15610413.342658792,339110.2358028,0.0,0.0,45749.370078002336,7.360615972378553,1.0,1.0,0.17807660233015962,98.29820000000001,18.17435897629,33.224999999999994,4.039454744405104e-180,7.18,-4.98
train_126,1.3839801850921971,180.39384617301297,69.26766382698702,0.592641179012006,225187.0001513107,22123132.603853114,242221.59700199997,0.0,0.0,45749.370078002336,7.360615972378553,1.0,1.0,0.17807660233015962,98.29820000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_127,1.3839801850921971,180.39384617301297,69.26766382698702,0.592641179012006,0.0,22123132.603853114,0.0,0.0,0.0,45749.370078002336,7.360615972378553,1.0,1.0,0.17807660233015962,98.29820000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_128,0.0042977466832874005,1.3068499999999998,302.771098750257,0.0014341680664302313,0.0,0.0,0.0,82278.81674006354,178460.1247527592,30293.14404035939,7.8864320720181835,1.0,0.0,0.5023412383323046,103.78758,18.17435897629,0.0,1.3351735897142296e-177,7.18,-4.98
train_129,0.0042977466832874005,1.3068499999999998,302.771098750257,0.0013952098622772627,0.0,115803.25635034987,0.0,81364.33892364411,178460.1247527592,30293.14404035939,7.8864320720181835,1.0,1.0,0.47118105208548117,103.78758,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_130,0.48987734741400124,135.27448,140.86500720882694,0.1668681188330277,0.0,0.0,0.0,139535.0158002328,264729.0407625135,41867.69939093062,7.8864320720181835,1.0,0.0,0.33121858610958876,103.78758,18.17435897629,0.0,7.711577421629541e-182,7.18,-4.98
train_131,0.9377685088273225,65.68803999999999,4.3591394946220134,0.27700473043316864,0.0,0.0,0.0,536422.4304592286,517375.2961238401,59890.533969431206,0.0,1.0,0.0,0.6054604164416667,223.3224,18.17435897629,0.0,1.3351735897142296e-177,7.18,-4.98
train_132,47.34638852415854,1.731282051466,80.238717948534,11.832946763627596,0.0,14003816.357868047,0.0,422479.18585434085,687595.3191243073,219381.84519260455,9.353281947428666,1.0,1.0,0.47390011556200967,759.55476,14.3589743605,26.25,1.3346516395738746e-177,6.5,-5.15
train_133,1.6479538958692648,127.55692309047599,82.65100690952399,0.4189400726865066,0.0,38266381.01695257,0.0,217.996623556096,3946.659580864,208748.51586750007,9.217213768545811,1.0,1.0,0.3970019334838018,673.32132,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_134,1.9309550145327703,194.67076925145298,181.22973074854698,0.5726005818787631,0.0,64219123.71392922,0.0,4827.903730203608,1115775.3111217439,386858.8200587471,9.900466920327075,1.0,1.0,0.3480046909619773,1302.85806,32.533333336789994,59.475,1.3351735924840008e-177,6.5,-4.98
train_135,310.59549544953484,1.2102564103849998,374.69024358961497,82.52876494209227,0.0,64219123.71392922,0.0,1289.4921592985665,654173.3784785472,223819.14017997964,9.353281947428666,1.0,1.0,0.372750766794335,759.55476,32.533333336789994,59.475,1.3351735924840008e-177,6.5,-4.98
train_136,217.12249749207584,1.731282051466,374.16921794853397,54.263884407966266,0.0,64219123.71392922,0.0,1295.8898364733825,654173.3784785472,223819.14017997964,9.353281947428666,1.0,1.0,0.38750598033970685,759.55476,32.533333336789994,59.475,1.3351735924840008e-177,6.5,-4.98
train_137,2.2596633064216416,110.486153857893,139.17535614210698,1.3274800801547708,0.0,32505749.953728836,0.0,909609.3831727795,875044.160752608,214317.25667814296,9.331879304101825,1.0,1.0,0.5555541840758869,761.8716000000001,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_138,2.2596633064216416,110.486153857893,139.17535614210698,1.95573693347027,0.0,32505749.953728836,0.0,265988.9084272358,256495.926722112,62821.40471278745,6.758232450220554,1.0,1.0,0.30824925576195156,223.3224,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_139,2.4412102240646862,155.954871811442,224.76375818855797,0.5873318667073807,296874.625689389,117416399.3801188,1285567.8389381247,0.0,0.0,77516.62357293646,8.733961678227177,1.0,1.0,0.27294937079309334,239.4084,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_140,2.4412102240646862,155.954871811442,224.76375818855797,0.5242561588599626,296874.625689389,117416399.3801188,1285567.8389381247,0.0,0.0,77516.62357293646,8.733961678227177,1.0,1.0,0.24380570577729818,239.4084,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_141,2.4412102240646862,155.954871811442,224.76375818855797,0.7206950939432748,296874.625689389,117416399.3801188,1285567.8389381247,0.0,0.0,77516.62357293646,8.733961678227177,1.0,1.0,0.29536270657414376,239.4084,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_142,2.780861822339237,70.047179494622,124.74435050537797,0.8284784864672516,0.0,0.0,0.0,979269.086923934,935022.3737950928,354611.6055163034,10.266878655363696,1.0,0.0,0.3386693086602033,763.6183800000001,18.17435897629,0.0,1.3351735897142296e-177,7.18,-4.98
train_143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03950004743110273,0.0,0.0,0.0,0.0,0.0,0.0
train_144,0.7522191664570458,218.58949,72.00333054369594,0.3980902814078268,0.0,53030266.3558336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14472611265849722,0.0,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18432161231180585,0.0,0.0,0.0,0.0,0.0,0.0
train_146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05712607613718914,0.0,0.0,0.0,0.0,0.0,0.0
train_147,144.20606138816754,1.731282051466,247.930227948534,61.79546854251511,0.0,32505749.953728836,0.0,267641.4206397255,266148.75969158404,46295.55666641152,8.099423278831912,1.0,1.0,0.2636966639385314,220.13207999999997,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_148,1.0363976370066952,372.95179491142096,13.574565088578993,0.37070914745807243,0.0,93772101.41416597,0.0,372377.7614215297,369847.683600384,53444.624260244906,7.7720853307545354,1.0,1.0,0.17017972930647277,257.44176,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05340168043713128,0.0,0.0,0.0,0.0,0.0,0.0
train_150,0.7522191664570458,218.58949,72.00333054369594,0.31314336943581866,0.0,53030266.3558336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14003203335258738,0.0,18.17435897629,33.224999999999994,1.3351735897142296e-177,7.18,-4.98
train_151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08392295919537782,0.0,0.0,0.0,0.0,0.0,0.0
train_152,47.34638852415854,1.731282051466,80.238717948534,16.58631069067189,709.5659487933401,14003816.357868047,153324.885,324.962923204,175644.10805934717,64434.313693016906,8.108304334122327,1.0,1.0,0.3323183505636808,210.17676000000003,14.3589743605,26.25,1.3346516395738746e-177,6.5,-5.15
train_153,47.34638852415854,1.731282051466,80.238717948534,16.58631069067189,993.392328310676,5151716.136000001,214654.839,324.962923204,175644.10805934717,64434.313693016906,8.108304334122327,1.0,1.0,0.3323183505636808,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_154,47.34638852415854,1.731282051466,80.238717948534,16.58631069067189,993.392328310676,6623635.032000001,214654.839,324.962923204,175644.10805934717,64434.313693016906,8.108304334122327,1.0,1.0,0.3323183505636808,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_155,47.34638852415854,1.731282051466,80.238717948534,16.58631069067189,709.5659487933401,14003816.357868047,153324.885,324.962923204,175644.10805934717,64434.313693016906,8.108304334122327,1.0,1.0,0.3323183505636808,210.17676000000003,14.3589743605,26.25,1.3346516395738746e-177,6.5,-5.15
train_156,47.34638852415854,1.731282051466,80.238717948534,13.620871195100245,993.392328310676,5151716.136000001,214654.839,168310.36975452185,239507.7342573232,57730.987029157324,8.108304334122327,1.0,1.0,0.3656485097636177,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_157,47.34638852415854,1.731282051466,80.238717948534,13.620871195100245,993.392328310676,6623635.032000001,214654.839,168310.36975452185,239507.7342573232,57730.987029157324,8.108304334122327,1.0,1.0,0.3656485097636177,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_158,47.34638852415854,1.731282051466,80.238717948534,13.620871195100245,993.392328310676,5151716.136000001,214654.839,144076.32201453327,240574.13899835676,56607.55046051046,8.108304334122327,1.0,1.0,0.3656485097636177,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_159,47.34638852415854,1.731282051466,80.238717948534,13.620871195100245,993.392328310676,6623635.032000001,214654.839,144076.32201453327,240574.13899835676,56607.55046051046,8.108304334122327,1.0,1.0,0.3656485097636177,210.17676000000003,14.3589743605,26.25,7.709072937476433e-182,6.5,-5.15
train_160,47.34638852415854,1.731282051466,80.238717948534,13.620871195100245,709.5659487933401,14003816.357868047,153324.885,144076.32201453327,240574.13899835676,56607.55046051046,8.108304334122327,1.0,1.0,0.3656485097636177,210.17676000000003,14.3589743605,26.25,1.3346516395738746e-177,6.5,-5.15
train_161,47.34638852415854,1.731282051466,80.238717948534,15.960007884030022,709.5659487933401,14003816.357868047,153324.885,197.0810853088,586488.647192448,195343.1003028384,9.217213768545811,1.0,1.0,0.262649812981686,673.32132,14.3589743605,26.25,1.3346516395738746e-177,6.5,-5.15
train_162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376152307867397,0.0,0.0,0.0,0.0,0.0,0.0
train_163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42714382372841475,0.0,0.0,0.0,0.0,0.0,0.0
train_166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42714382372841475,0.0,0.0,0.0,0.0,0.0,0.0
train_167,424916740.0,0.0,424.91674,168236968.42432216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03268225005966128,0.0,0.0,0.0,1.1782232734232438e-181,7.18,-4.98
